"gene_id","832_M_281","832_M_BTK_217","832_N_273","832_N_BTK_209","832_P_289","832_P_BTK_225","832_T_297","832_T_BTK_233","833_M_280","833_M_BTK_216","833_N_272","833_N_BTK_208","833_P_288","833_P_BTK_224","833_T_296","833_T_BTK_232","entrez_id","transcript_id","gene_symbol"
44547,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,"10850","uc003zvm.1","CCL27"
44548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6363","uc003zvn.3,uc010mkf.3","CCL19"
44549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6366","uc003zvo.4","CCL21"
44550,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"259308","uc011lor.2","FAM205A"
44551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cpn.1",NA
44552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"389715","uc003zvp.4","FAM205B"
44553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cpo.1",NA
44554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23349","uc003zvq.3,uc003zvr.3","KIAA1045"
44555,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,"101926900","uc033cpp.1","DNAJB5-AS1"
44556,13,13,0,0,2,1.08,0,0,0,0,0,123,0,0,0,0,"25822","uc003zvs.4,uc003zvt.3,uc011los.2","DNAJB5"
44557,0,0,0,0,29,0,0,0,1,0,0,259,0,0,0,0,"138724","uc003zvu.4,uc003zvv.4,uc003zvw.4,uc003zvx.4,uc033cpq.1","C9orf131"
44558,0,3,0,0,0,7,0,0,0,0,0,2,0,0,0,0,NA,"uc022bgi.1",NA
44559,28,17,47,64.87,806.08,173.54,193.44,45.63,27.64,7,0,2321.79,123.34,7,116,0,"7415","uc003zvy.2,uc010mkh.1,uc010mki.1","VCP"
44560,2,0,0,0,70.99,1,60.98,0,0,0,1,193,0,0,0,0,"2189","uc003zwb.1,uc010mkj.1,uc011lot.1","FANCG"
44561,43,0,2,1.21,335.68,0.36,20,94.86,2.85,0,1.13,609.36,75.43,0,0,0,"84720","uc003zwc.1,uc003zwd.3,uc003zwe.3,uc003zwf.3,uc003zwg.2","PIGO"
44562,13,25,7,24.05,47.98,2.07,0,1.99,8,4,0,89,29.09,0,3,0,"30968","uc003zwi.4,uc011lou.3,uc033cpr.1,uc033cps.1","STOML2"
44563,0,0,1,0,138.14,6,1,0,0,0,1,384.42,0,1,0,0,"80256,NA","uc003zwl.3,uc003zwm.3,uc003zwn.3,uc003zwo.3,uc003zwp.1,uc010mkk.1,uc022bgj.1","FAM214B,NA"
44564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cpt.1",NA
44565,0,0,1,0,178,139.08,0,0,0,1,0,101,30,0,0,0,"10497","uc003zwq.3,uc003zwr.3,uc010mkl.1,uc010mkm.1","UNC13B"
44566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cpu.1",NA
44567,0,0,0,0,0,4.99,0,0,0,0,0,0,0,1,0,0,"158381","uc003zwu.2,uc010mkn.2,uc010mko.3,uc010mkp.3","ATP8B5P"
44568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc003zwv.1",NA
44569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"9853","uc003zww.3,uc003zwx.4,uc010mkq.3","RUSC2"
44570,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"730112","uc003zwy.3,uc010mkr.3,uc011lov.2,uc011low.2","FAM166B"
44571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cpv.1",NA
44572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cpw.1",NA
44573,1,1,13,6,224,1,1,1.98,46,0,1,832.88,3,0,1,0,"7016","uc003zxa.3,uc010mks.3","TESK1"
44574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100616214","uc022bgk.2","MIR4667"
44575,19,0,43,0,130.97,0,0,0,2,2,0,1612,0,0,0,0,"971","uc003zxb.2,uc010mkt.1,uc010mku.2,uc010mkv.2,uc010mkw.1","CD72"
44576,28,56.82,0,0,132,39.01,2,0,7,1,1,255,1,1,0,0,"27240,NA","uc003zxe.2,uc022bgl.1,uc031tdq.2","SIT1,NA"
44577,140.54,98.75,96.79,361.22,7020.3,299.04,242.95,154.86,29,20,19,5847,3735.42,14,38,5,"6023","uc003zxh.2","RMRP"
44578,25.16,1,6.33,1,0,0,20,15.97,5.64,1,0,7.83,0,0,0,2,"203260","uc003zxj.3,uc010mkx.2,uc011lox.2,uc011loy.2,uc022bgm.1","CCDC107"
44579,28.62,0,19.4,6.23,94.89,65.99,11.71,22.58,5.8,3.02,0.96,997.88,45.44,0,0,2,"84904","uc003zxl.3,uc003zxm.1,uc011loz.1","ARHGEF39"
44580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA,768","uc003zxn.1,uc003zxo.4","NA,CA9"
44581,0,1,0,0,3,0,1,3,0,0,0,107.98,0,0,0,0,"7169","uc003zxq.3,uc003zxs.3,uc010mkz.3,uc011lpa.2","TPM2"
44582,74.86,179.83,699.86,6.13,746.92,189.04,68.03,30.8,12.01,0,8.99,5221.87,239.82,0,65.34,0,"7094","uc003zxt.2,uc003zxu.4","TLN1"
44583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102465513","uc033cpx.1","MIR6852"
44584,11,3,61,12.63,193,5,0,3,0,0,0,219,2.89,0,0,0,"10488","uc003zxv.3,uc010mla.4","CREB3"
44585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102466201","uc033cpy.1","MIR6853"
44586,4,4,12.56,0,597,40,35.52,3.23,0,25,0,1729.36,149,0,1,0,"57704","uc003zxw.3,uc003zxx.1,uc003zxy.1,uc011lpb.1,uc011lpc.1,uc011lpd.2","GBA2"
44587,0,2,2,0,36.28,0,27.03,0,0,0,1,830.08,1.75,0,0,0,"9827","uc011lpf.2","RGP1"
44588,1,0,0,0,2.72,0,17.01,0,0,0,0,13.92,0,0,0,0,"692094","uc003zyb.2","MSMP"
44589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bgn.1",NA
44590,1,0,0,1,0,0,27.64,0,0,0,0,236,0,0,0,0,"4882","uc003zyd.3,uc010mlb.3","NPR2"
44591,1,0,0,1,13,0,0,0,0,0,0,1,0,0,0,0,"26206","uc003zye.3,uc003zyg.3","SPAG8"
44592,2,0,3.01,0,13,10,4,0,0,7,0,79,14.01,3,0,0,"84681","uc003zyh.3","HINT2"
44593,0,0,0,2.99,13.55,0,0,0,0,0.88,0,22.81,0,0,0,0,"392307","uc003zyj.2,uc010mlc.2,uc011lpg.1","FAM221B"
44594,4,0,0,6,2,0,0,71,3,0,0,62.72,10,0,0,0,"51754","uc003zyk.3,uc003zym.4,uc003zyo.4","TMEM8B"
44595,20,1,0,30,0,0,20,0,20,0,0,13.28,0,0,0,0,"51754","uc003zyn.4","TMEM8B"
44596,0,1,0,2.01,17.04,7.86,1,0,1.08,0,0,66.23,4.61,0,1,0,"92973","uc003zyp.4","LINC00950"
44597,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,"392309","uc011lph.2","OR13J1"
44598,0,0,0,1,15.57,0,0,4,0,0,0,0.94,0,0,0,0,"646962","uc003zyr.1","HRCT1"
44599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"158376","uc003zys.1","LINC00961"
44600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56656","uc011lpi.2","OR2S2"
44601,0,0,14.33,1.01,43.02,6.49,3,5.35,0,0,0,263.12,7.53,0,2,0,"8434","uc003zyu.4,uc003zyv.3,uc003zyw.3,uc003zyx.3,uc010mle.1,uc031tdr.1","RECK"
44602,6,3.21,1,11,21,17,2,41,0,0,0,89,1,0,0,0,"152007","uc003zyy.2,uc003zyz.4,uc003zza.4,uc010mlf.2,uc011lpj.2,uc033cpz.1,uc033cqa.1,uc033cqb.1,uc033cqc.1,uc033cqd.1,uc033cqe.1,uc033cqf.1,uc033cqg.1","GLIPR2"
44603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"881","uc003zzb.4","CCIN"
44604,2,4,2,2,83,3,1,1,1,0,0,40,1,0,0,0,"1211","uc003zzc.3,uc003zzd.3,uc003zze.3,uc011lpk.2,uc022bgo.1,uc022bgp.1","CLTA"
44605,34.99,9.83,15.45,34.32,849.67,180.08,68.6,31.4,31.37,6,9.97,3690.37,74.53,4.01,5.83,0.81,"10020","uc010mlg.4,uc010mlh.4,uc010mli.4,uc010mlj.4,uc011lpl.3","GNE"
44606,0,0,0,0,0,0,0,0,0,0,0,6.14,0,0.01,0,0,NA,"uc033cqh.1",NA
44607,0,0,71,0,787.34,44.04,82,211.06,40.97,0,0,1735.04,70,0,62,0,"152006","uc003zzh.4,uc003zzi.4,uc003zzj.4,uc003zzk.4,uc003zzl.4,uc003zzm.4","RNF38"
44608,1.95,0,0,0,93.43,2.21,1,0,0,0,0,70.95,4.81,0,0,0,"9833","uc003zzn.4,uc010mll.4,uc010mlm.4,uc011lpm.3,uc011lpn.3,uc011lpo.3,uc011lpp.3,uc011lpq.3,uc011lpr.3,uc011lps.3,uc022bgq.2","MELK"
44609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqi.1",NA
44610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqj.1",NA
44611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100616289","uc022bgr.1","MIR4475"
44612,432.81,42.36,292.39,23.19,471.94,9,5.74,0,77,13,51,22849,118.11,1,3.56,0,"5079","uc003zzo.2,uc010mlo.2,uc010mlp.2,uc010mlq.2,uc010mlr.2,uc010mls.2,uc011lpt.2,uc011lpu.2,uc011lpv.2,uc011lpw.2,uc011lpx.2,uc011lpy.2,uc011lpz.2,uc011lqa.2,uc011lqb.2,uc011lqc.2,uc011lqd.1,uc011lqe.2,uc011lqf.1,uc011lqg.1","PAX5"
44613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100616278","uc022bgs.1","MIR4540"
44614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100616456","uc022bgt.1","MIR4476"
44615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqk.1",NA
44616,32.58,7.01,9,15.14,476.76,54.3,4,372.76,2,2,2,815.92,6,0,0,0,"100506710","uc003zzp.2","EBLN3"
44617,58,6,19,21.3,201.99,6.01,64,100.71,1,5,0,1028,6,2.95,1,0,"84186","uc003zzq.3,uc003zzs.2,uc010mlt.4,uc011lqh.2,uc022bgu.2,uc031tds.2","ZCCHC7"
44618,25.99,34.98,173.91,34.48,651.52,1,1,6,0,0,0,415,1.93,0,0,0,"9380","uc003zzt.1,uc003zzu.1,uc003zzv.1,uc003zzw.1,uc010mlu.5,uc010mlv.1","GRHPR"
44619,2,0,1.98,0,129.98,0,1,55,0,3,2,601,1,2,0,0,"9925","uc003zzx.3","ZBTB5"
44620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cql.1",NA
44621,7.99,5,10,1,121,6.59,1,1,0,1,0,200.9,17.98,0,0,0,"64425","uc003zzy.2,uc003zzz.2,uc011lqj.2,uc011lqk.2","POLR1E"
44622,5.93,5.02,0,0,92.44,36.63,5.17,0.59,3,0,0.78,883.39,8.55,0,4,0,NA,"uc004aaa.4",NA
44623,7,18.02,6,11.02,254.07,45.75,0,0,22,17,0,1040.64,3,0,0,0,"26267","uc004aab.3,uc004aac.3,uc004aad.3","FBXO10"
44624,23.54,15,13.59,2,115,4,3,1,5,21,5,160,24.97,1,1,1,"401505","uc004aae.4,uc004aaf.3,uc010mlx.3,uc011lql.2","TOMM5"
44625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22844","uc004aag.1,uc004aah.1,uc011lqm.2,uc011lqn.2","FRMPD1"
44626,45.04,18.02,19.43,30.1,481.7,98.02,43.49,12.16,49.94,3,5.78,1135.88,75.95,2.29,8,2,"158234","uc004aai.4,uc004aaj.4,uc004aak.4,uc011lqo.3,uc011lqp.3,uc011lqq.3,uc033cqm.1","TRMT10B"
44627,34.06,55.23,28,4.11,193.12,36.35,14.53,22.82,2,18.42,3,948.3,37.05,0,1.01,0,"51010","uc004aal.3,uc004aam.3,uc033cqn.1","EXOSC3"
44628,3,0,0,1.27,5.51,7.9,25.4,1,0,0.99,0,66.25,3.18,0,0,0,NA,"uc004aan.1",NA
44629,106.63,36.84,98.94,61.67,1142.65,332.4,99.99,67.5,57.57,7.86,15.72,2898.29,192.39,6.39,7.88,0,"79269","uc004aao.4,uc004aap.3,uc010mlz.3","DCAF10"
44630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004aas.1",NA
44631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004aat.2",NA
44632,14.34,14.04,11.44,11.85,435.12,104.36,119.97,15.96,18.73,3.68,4.24,1231.19,81.3,1,3.4,0,"92014","uc004aaq.1,uc004aar.1,uc004aav.2","SLC25A51"
44633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqo.1",NA
44634,6.06,0,6.01,1.61,104.98,19.66,20.69,7.71,6.64,0.99,2.03,658.52,35.8,0,13.03,0,NA,"uc004aaw.2",NA
44635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6461","uc004aax.3","SHB"
44636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqp.1",NA
44637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqq.1",NA
44638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqr.1",NA
44639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqs.1",NA
44640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqt.1",NA
44641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqu.1",NA
44642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqv.1",NA
44643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqw.1",NA
44644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqx.1",NA
44645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqy.1",NA
44646,23.77,7.48,15.02,12.44,265.37,88.93,28.8,11.25,32.54,3,1.15,610.01,105.43,1,3,0,"219","uc004aay.3","ALDH1B1"
44647,1.4,0,5.55,4.17,69.7,7.54,8.95,1,0,0,0,118.7,3.27,1,0,0,"347252","uc004aaz.3","IGFBPL1"
44648,1,0,0,0,11.67,0,0,5.06,0,0,0,81,0,0,2,0,"100289137,253650","uc004abb.1,uc004abf.1,uc004abg.4,uc010mmc.1,uc010mmd.1,uc010mme.3","FAM95C,ANKRD18A"
44649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004abc.1",NA
44650,13.92,22.05,2,0,62.41,6.93,1.36,0,0,0,0,190,9,0,0,0,NA,"uc004abd.1",NA
44651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004abe.2",NA
44652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bgz.1",NA
44653,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"158228","uc004abh.4,uc031tdt.1","FAM201A"
44654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bha.1",NA
44655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cqz.1",NA
44656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79937","uc004abi.3,uc004abj.3,uc004abk.1,uc011lqr.2,uc011lqs.1","CNTNAP3"
44657,0,0,0,0,10.43,1.42,0,0,0,0.5,0,36.19,0,0,0,0,NA,"uc033cra.1",NA
44658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crb.1",NA
44659,0,0,0,0,0,0,0,0,0,0,1,17.33,0,0,0,0,"642265","uc004abm.3",NA
44660,3.23,4.42,1.07,7.89,163.56,28.23,15.22,3.32,9.92,0,0,172.6,20.89,0,1,0,"401507","uc033crc.1","FAM74A1"
44661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crd.1",NA
44662,0,0,0,0,28.39,0,0,0,0,0,0,0,0,0,0,0,"653501,401509","uc033cre.1,uc033crf.1","NA,ZNF658B"
44663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crg.1",NA
44664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crh.1",NA
44665,4.76,1.77,0,0,1.49,9.59,1.43,0,0,2,0,5.56,0.84,0,1.53,0,"NA,389741","uc004aby.3,uc010mmr.3,uc010mms.4,uc033cri.1","NA,GLIDR"
44666,0,0.23,7.31,2,6.82,23.9,0,0.53,0,1.66,0,163.48,0,0,0,0,"654466","uc004aca.4,uc011lqu.1","KGFLP2"
44667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643648","uc031tdu.1","LINC01189"
44668,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004acc.6",NA
44669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crj.1",NA
44670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crk.1",NA
44671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"441425","uc004acd.3,uc010mmv.3","ANKRD20A3"
44672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc011lqv.1",NA
44673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bhc.1",NA
44674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004ace.3",NA
44675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc011lqw.1",NA
44676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004acf.2",NA
44677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crl.1",NA
44678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crm.1",NA
44679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crn.1",NA
44680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cro.1",NA
44681,1.78,28.98,1,14.09,4.64,0.46,16.67,8,0,0,0.32,840.61,6.27,0,43.06,0,"100133036,NA","uc004acg.3,uc004ach.3,uc004aci.2","FAM95B1,NA"
44682,0,0,0,0,51.15,0,0,0,0,0,0,23,0,0,0,0,NA,"uc004acj.1",NA
44683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"441432","uc033crp.1","AQP7P3"
44684,0,0,0,0,6.18,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crq.1",NA
44685,0.75,0,22,0,1.49,0,0,0,0,0,0,20.44,0.11,0,0,0,NA,"uc033crr.1",NA
44686,0,0,0,0.8,215.37,24.43,6.26,3.65,0,3,0,12.07,7.5,0,0,0,NA,"uc004aej.3",NA
44687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crs.1",NA
44688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crt.1",NA
44689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cru.1",NA
44690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crv.1",NA
44691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100302167","uc033crw.1","MIR1299"
44692,18.01,28.15,33.5,20,129.29,33.01,22.1,5,1,3,23,272.67,4.04,0,0,0,"100132352","uc010mnq.3,uc033crx.1","LOC100132352"
44693,17.25,13.47,38.27,0,52.53,8.06,46.42,21.27,2,1.97,0,361.44,51.78,0,10.21,0,"595135","uc004aff.4,uc033cry.1","PGM5P2"
44694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033crz.1",NA
44695,2.22,5.07,0,1,74.8,6.41,1.16,0,0,0,22,46.29,32.91,0,0,0,NA,"uc033csa.1",NA
44696,1.92,1,3.02,0,57.49,2.41,3.86,2.48,0,0,0,22.89,7.66,0,0,0,"440896","uc004afh.2,uc010mns.1,uc010mnt.1","LOC440896"
44697,0,0,0,0,0,0,0,0,0,0,0,0,9.84,0,0,0,"653404","uc004afi.2","FOXD4L6"
44698,12.86,12.65,5.46,4.8,144.07,11.84,60.74,5.8,0,3.28,0.98,415.76,93.12,2.06,14.98,0,"220869,644019","uc004afl.4,uc033csb.1,uc033csc.1,uc033csd.1,uc033cse.1,uc033csf.1","CBWD5,CBWD6"
44699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100616194","uc033csh.1","MIR4477B"
44700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100616184","uc033csg.1","MIR4477A"
44701,0,0,0.99,0,44.67,2.06,9.01,3.26,0,0,0,50.37,4.7,0,0,0,NA,"uc033csi.1,uc033csj.1",NA
44702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csk.1",NA
44703,0,0,0,0,150.06,0,0,0,0,0,0,0,0,0,0,0,"100289124","uc033csl.1","FAM27E2"
44704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bhl.1",NA
44705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csm.1",NA
44706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csn.1",NA
44707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"728577","uc004abq.2,uc004adu.4,uc033cso.1","CNTNAP3B"
44708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csp.1",NA
44709,0,0,0,0,3,1.31,0,0,0,0,0,22.67,0,0,0,0,"389730","uc033csq.1","SPATA31A6"
44710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csr.1",NA
44711,0,0,0,0,5.9,1.07,0,0,0,0,0,2.57,0,0,0,0,NA,"uc033css.1",NA
44712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cst.1",NA
44713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csu.1",NA
44714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csv.1",NA
44715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643648","uc033csw.1","LINC01189"
44716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csx.1",NA
44717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004add.2",NA
44718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bhi.1",NA
44719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bhh.2",NA
44720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csy.1",NA
44721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bhg.1",NA
44722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc011lrc.1",NA
44723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bhf.1",NA
44724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033csz.1",NA
44725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cta.1",NA
44726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033ctb.1",NA
44727,0,0.28,0.46,1,1.51,1.05,0,2.65,0,0,0,10.38,2.4,0,0,0,NA,"uc033ctc.1",NA
44728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033ctd.1",NA
44729,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,"642629","uc004abu.5",NA
44730,16.46,0.97,2.16,0,52.44,20.07,5.32,2.2,1.03,1.01,0,232.93,13.79,2.38,1.29,0,"653123","uc004abv.1,uc004abw.1","FAM74A6"
44731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cte.1",NA
44732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033ctf.1",NA
44733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"642629","uc033ctg.1",NA
44734,4.9,5.02,5.89,2.46,106.32,17.28,8.83,4.27,1.17,0,1.19,34.29,27.84,4.47,0,0,"401508","uc033cth.1,uc033cti.1","FAM74A4"
44735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc022bhj.1",NA
44736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033ctj.1",NA
44737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100132948","uc004adh.4","FAM27C"
44738,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,"uc004adi.4,uc022bhk.2",NA
44739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033ctk.1",NA
44740,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,NA,"uc004adp.4",NA
44741,0,0,0,0,0,1.09,0,1.47,0,5.34,0,0,0,0,0,0,"387628","uc031tdw.1,uc031tdx.1,uc033ctl.1","KGFLP1"
44742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033ctm.1",NA
44743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643648","uc004adr.2","LINC01189"
44744,4.34,2,0.69,0,8.16,1.01,0,0,0,0,0,35.52,0,0,0.47,0,NA,"uc004aef.4,uc010mnh.1,uc033ctn.1",NA
44745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643648","uc031tdy.1","LINC01189"
44746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cto.1",NA
44747,0,0,0,0,3.52,0,0,0,0,0,0,5.82,0,0,0,0,NA,"uc033ctp.1",NA
44748,0,4,0,0,324.58,9.21,60,1.02,1,1,0,148,5.05,0,0,0,NA,"uc004aec.3",NA
44749,39.07,15.15,28.22,27.75,735.56,147.72,63.78,43.99,60.79,6.34,5.81,1540.04,97,11.27,5.57,1,"442421,NA","uc004aed.1,uc004aee.1","PTGER4P2-CDK2AP2P2,NA"
44750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033ctq.1",NA
44751,17.9,2,0,2,2.78,1.42,18.57,0,0,0,0,88.37,7.16,0,0,0,NA,"uc033ctr.1",NA
44752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc033cts.1",NA
44753,0.75,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010mnj.3",NA
44754,0.78,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,"286297","uc031tdz.1","LOC286297"
44755,0,0,0,1.28,100.99,0,0,0,0,0,0,16,0,0,0,0,"441432,375719","uc004aem.2,uc004aen.2,uc004aeo.2,uc004aep.2","AQP7P3,AQP7P1"
