"gene_id","entrez_id","transcript_id","gene_symbol"
16072,"204474","uc002dhc.1","PDILT"
16073,"54988","uc002dhd.1,uc002dhe.3","ACSM5"
16074,"123876","uc002dhf.4,uc002dhg.4,uc002dhh.4,uc010bwd.1,uc010bwe.3,uc010vax.1,uc010vay.2","ACSM2A"
16077,"348158","uc002dhj.4,uc002dhk.4,uc010bwf.1","ACSM2B"
16079,"116285","uc002dhm.1,uc002dhn.1,uc010bwg.1","ACSM1"
16082,"55623","uc002dho.4,uc002dhp.4,uc010vaz.3","THUMPD1"
16083,"6296","uc002dhq.3,uc002dhr.3,uc010vba.2","ACSM3"
16084,"112479","uc002dhs.3,uc002dht.4,uc002dhu.1,uc010bwh.3,uc010vbb.2,uc010vbc.2","ERI2"
16085,"81691","uc002dhv.3,uc002dhx.3,uc002dhy.4","LOC81691"
16086,"123879","uc002dhz.3","DCUN1D3"
16087,"57149","uc002dia.5,uc002dib.4,uc010bwi.1,uc010bwj.4,uc010bwk.4,uc010bwl.4,uc010bwm.4","LYRM1"
16088,"55567","uc002die.2,uc010vbd.2,uc010vbe.2,uc032dtv.1","DNAH3"
16090,"57146","uc002dif.4,uc002dig.4,uc002dih.4,uc010vbf.2","TMEM159"
16091,"7783","uc002dii.2,uc010bwn.1,uc010bwo.3","ZP2"
16092,"257629","uc010bwp.1","ANKS4B"
16093,"1428","uc002dil.3,uc002dim.3,uc010bwq.1","CRYM"
16094,"400508","uc010bwr.1","CRYM-AS1"
16097,"100652781","uc021teh.1","SNX29P1"
16098,"100271836,23117","uc002diu.1,uc002dix.1,uc010bwu.1,uc021tei.1,uc021tem.1","SMG1P3,NPIPB3"
16103,"100190986","uc002diy.5","LOC100190986"
16106,"100271836","uc002diz.1","SMG1P3"
16107,"100271836","uc002dja.3,uc002djc.3","SMG1P3"
16108,"100847041","uc032duc.1","MIR3680-2"
16109,"387254","uc002djd.3","SLC7A5P2"
16110,"51108","uc002dje.4,uc002djf.4,uc032dud.1,uc032due.1","METTL9"
16111,"10261","uc002djg.2,uc010vbi.2","IGSF6"
16112,"146183","uc002djh.3,uc002dji.3,uc010vbj.2,uc010vbk.2","OTOA"
16115,"730092","uc002djl.3,uc010vbl.1","RRN3P1"
16118,"100190986","uc002djt.3","LOC100190986"
16124,"7385","uc002djx.3,uc002djz.1","UQCRC2"
16125,"255762","uc002dka.2,uc021ter.1","PDZD9"
16126,"730094","uc002dkb.2,uc002dkd.2,uc032dum.1","C16orf52"
16127,"146177","uc002dkg.4,uc010bxc.2,uc010bxd.3,uc010bxe.1,uc010vbq.2","VWA3A"
16129,"29904","uc002dkh.3,uc002dki.3","EEF2K"
16131,"55718","uc002dkj.2,uc002dkk.4,uc002dkl.4,uc002dkm.4,uc010vbr.3,uc010vbs.3,uc010vbt.3","POLR3E"
16132,"1039","uc002dkn.3","CDR2"
16133,"100131998","uc002dkp.2,uc010vbu.1","RRN3P3"
16135,"641298","uc002dkq.3,uc010bxf.3","SMG1P1"
16136,"641298","uc002dkt.1","SMG1P1"
16137,"100132247","uc010bxg.3,uc010bxi.3,uc010bxk.3,uc010vbv.2,uc021tew.1","NPIPB5"
16140,"100190986","uc021tev.2","LOC100190986"
16145,"653786","uc002dlh.3","LOC653786"
16148,"9956","uc002dli.3","HS3ST2"
16149,"57478","uc002dlk.3,uc002dll.3,uc010bxm.3,uc010vca.2","USP31"
16150,"6340","uc002dlm.1","SCNN1G"
16151,"6338","uc002dln.3","SCNN1B"
16152,"91949","uc002dlo.3","COG7"
16155,"23062","uc002dlq.3,uc010bxo.2","GGA2"
16156,"124454","uc002dlr.4,uc002dls.4,uc002dlt.4,uc002dlu.3","EARS2"
16157,"56061","uc002dlv.3","UBFD1"
16158,"4706","uc002dlw.3","NDUFAB1"
16162,"79728","uc002dlx.1","PALB2"
16163,"84516","uc002dly.2,uc021tfh.2,uc021tfi.1,uc021tfj.1","DCTN5"
16165,"5347","uc002dlz.1","PLK1"
16166,"10595","uc002dma.4,uc010bxp.3,uc010bxq.1","ERN2"
16169,"63928","uc002dmb.2","CHP2"
16171,"5579","uc002dmd.3,uc002dme.3","PRKCB"
16177,"102466247","uc032dve.1","MIR1273H"
16178,"10368","uc002dmf.3","CACNG3"
16180,"5930","uc002dmg.3,uc002dmh.3,uc002dmi.3,uc002dmk.3,uc010bxr.3,uc010vcb.1","RBBP6"
16185,"27327","uc002dmm.3,uc002dmn.3,uc002dmo.3,uc002dmp.3,uc002dmq.3,uc002dmr.3,uc010bxs.3,uc010vcc.1","TNRC6A"
16186,"115584","uc002dms.4,uc002dmt.4,uc002dmu.4,uc002dmv.4,uc010bxt.4,uc010vcd.3,uc010vce.3","SLC5A11"
16187,"55114","uc002dmw.4,uc002dmy.4,uc002dmz.4,uc002dna.4,uc002dnb.4,uc002dnc.4,uc002dng.2,uc010vcf.3","ARHGAP17"
16189,"554206","uc010bxu.4","LOC554206"
16209,"51451","uc002dnw.3,uc002dnx.1,uc002dny.1","LCMT1"
16210,"100506655","uc002dob.2","LCMT1-AS2"
16211,"343","uc002doc.3","AQP8"
16212,"342357","uc002dod.4,uc002doe.2,uc010vcl.2","ZKSCAN2"
16214,"9951","uc002dof.3","HS3ST4"
16215,"100422923","uc032dvn.1","MIR548W"
16221,"162083","uc010vcm.2","C16orf82"
16222,"79831","uc002doh.2,uc010bxv.2,uc010bxw.2,uc010bxx.2,uc010vcn.1","KDM8"
16223,"197370","uc002doi.1,uc002doj.1","NSMCE1"
16224,"400512","uc002dok.3","FLJ21408"
16227,"3566","uc002don.4,uc002doo.4,uc002dop.5,uc010bxy.4","IL4R"
16228,"50615","uc002doq.2,uc002dor.2,uc002dos.2","IL21R"
16229,"283888","uc002dot.3","IL21R-AS1"
16230,"2975","uc002dou.3,uc002dov.2","GTF3C1"
16231,"23247","uc002dow.3,uc002dox.1,uc010vco.2","KIAA0556"
16232,"146395","uc002doy.2,uc002doz.2,uc010bxz.1,uc010bya.1","GSG1L"
16234,"23214","uc002dpa.3,uc002dpb.3,uc010vcp.3","XPO6"
16236,"388228","uc002dpd.3","SBK1"
16237,"728741","uc002dpe.2,uc010vcq.3,uc010vcr.3","NPIPB6"
16240,"728689,8663","uc002dpf.4,uc002dpg.6,uc002dph.5,uc002dpi.5,uc010byb.3,uc010byc.3,uc010vcs.3","EIF3CL,EIF3C"
16241,"102465520","uc032dvv.1","MIR6862-1"
16249,"1201","uc002dpl.3,uc002dpm.3,uc002dpo.3,uc002dpp.3,uc002dpq.1,uc002dpr.1,uc002dps.1,uc002dpt.1,uc002dpu.1,uc002dpw.1,uc002dpx.1,uc002dpy.1,uc002dpz.1,uc002dqa.2,uc010bye.1,uc010byf.1,uc010vcu.2,uc010vcv.3,uc010vcw.1,uc010vcx.1,uc021tfs.1","CLN3"
16250,"55911","uc002dqb.2,uc010byg.2","APOBR"
16251,"246778","uc002dqc.3","IL27"
16252,"26471","uc002dqd.1,uc002dqe.1","NUPR1"
16253,"112869","uc002dqf.3","CCDC101"
16254,"6799","uc002dqg.2,uc002dqh.2","SULT1A2"
16255,"6817","uc002dqi.3,uc002dqj.3,uc002dqk.3,uc002dql.3,uc002dqm.3,uc002dqn.3,uc002dqp.3","SULT1A1"
16260,"8663,728689","uc002dqs.5,uc002dqt.5,uc002dqu.6,uc002dqv.4,uc010byi.3,uc010byj.3,uc010vcy.3","EIF3C,EIF3CL"
16265,"102465520","uc032dwj.1","MIR6862-1"
16267,"100507607","uc002dqw.2,uc010byk.4,uc010vcz.3,uc010vda.3","NPIPB9"
16272,"11273","uc002dqy.4,uc002dqz.4,uc002dra.4,uc002drb.4,uc002drc.4,uc002dre.4,uc002drf.3,uc002drg.3,uc010byl.2,uc010vdb.3","ATXN2L"
16273,"7284,100616256","uc002drh.2,uc021tft.1","TUFM,MIR4721"
16274,"25970","uc002dri.3,uc002drj.3,uc002drk.3,uc002drl.3,uc002drm.3,uc010vdc.2,uc010vdd.2,uc010vde.2","SH2B1"
16275,"487","uc002drn.1,uc002dro.1,uc002drp.2,uc010bym.1","ATP2A1"
16276,"100289092","uc031qvj.2,uc031qvk.2","LOC100289092"
16277,"100289092","uc031qvh.1,uc031qvi.1","LOC100289092"
16278,"79874","uc002drq.3,uc002drr.3,uc010byn.3,uc010vdf.2","RABEP2"
16279,"930","uc002drs.3,uc010byo.2","CD19"
16280,"84901,100616487","uc002drt.3,uc002dru.3,uc002drv.3,uc010vdg.1,uc010vdh.2,uc021tfu.1","NFATC2IP,MIR4517"
16281,"83985","uc002drx.2,uc002dry.2,uc002drz.2,uc002dsa.2,uc010byp.2,uc010vdi.1","SPNS1"
16282,"27040","uc002dsb.3,uc002dsc.3,uc002dsd.3,uc010vdj.2,uc010vdk.1,uc010vdl.1","LAT"
16286,"653390","uc002dsf.4,uc002dsg.4,uc010vdm.1,uc010vdn.2","RRN3P2"
16288,"440352","uc002dsj.1,uc010bys.1,uc021tfv.1,uc021tfw.1","SNX29P2"
16293,"552900","uc002dso.4","BOLA2"
16294,"606724","uc002dsq.1","LOC606724"
16295,"552900","uc002dsr.3,uc002dss.3","BOLA2"
16296,"79008","uc002dsx.3,uc002dsy.3","SLX1B"
16297,"100526831,6818","uc002dsw.3,uc002dsz.3,uc002dta.3,uc002dtb.3,uc010byw.3,uc010vdp.2","SLX1B-SULT1A4,SULT1A3"
16298,"613038","uc002dtc.1","LOC613038"
16304,"440354","uc002dth.3","SMG1P2"
16305,"552900,440354","uc010bzb.3,uc032dww.1","BOLA2,SMG1P2"
16306,"440354","uc002dsp.3,uc002dtj.2,uc010bza.1,uc010vds.1,uc010vdt.3","SMG1P2"
16307,"100847041","uc032dwx.1","MIR3680-2"
16308,"81893","uc002dtl.1","SLC7A5P1"
16309,"6693","uc002dtm.4,uc002dtn.4","SPN"
16310,"23475","uc002dto.3,uc010vdu.2","QPRT"
16311,"283897","uc002dtp.2","C16orf54"
16314,"653808","uc002dtr.4","ZG16"
16315,"3835","uc002dts.4,uc002frc.1,uc010vdv.2,uc010vdw.1","KIF22"
16316,"4150","uc002dtx.4,uc002dty.4,uc010vdx.3,uc031qvn.1","MAZ"
16318,"112476","uc002dud.3,uc002due.4,uc002duf.2","PRRT2"
16319,"79447","uc002dug.4","PAGR1"
16321,"9961","uc002dui.3,uc002duj.3,uc010bzh.2,uc010vdz.2,uc010vea.2","MVP"
16322,"10423","uc002duk.4,uc002dul.4,uc002dum.4,uc002dun.4,uc032dwz.1","CDIPT"
16323,"440356","uc002duo.2,uc010veb.1","CDIPT-AS1"
16324,"26470","uc002dup.4,uc002duq.4,uc002dur.4,uc002dus.4,uc010vec.2,uc010ved.2","SEZ6L2"
16325,"253982","uc002dut.3,uc002duu.3,uc010bzi.2","ASPHD1"
16326,"253980","uc002duv.4,uc032dxa.1","KCTD13"
16327,"124446","uc002duw.2,uc002duy.2,uc010bzk.1,uc010bzl.1","TMEM219"
16328,"9344","uc002dva.2,uc002dvb.2,uc002dvc.2,uc002dvd.2,uc010bzm.2,uc021tgf.1","TAOK2"
16329,"8479","uc002dve.3,uc002dvf.3","HIRIP3"
16330,"283899","uc002dvg.1,uc002dvh.1","INO80E"
16331,"8448","uc002dvn.3,uc002dvo.3,uc002dvp.4,uc002dvq.4,uc010vef.2,uc032dxb.1","DOC2A"
16332,"146378","uc002dvr.2,uc002dvs.2","C16orf92"
16333,"83723","uc002dvt.3","FAM57B"
16335,"226","uc002dvw.3,uc002dvx.3,uc002dvz.3,uc002dwa.4,uc002dwc.3,uc010bzo.2,uc010veg.2","ALDOA"
16336,"5531","uc002dwe.3,uc002dwf.3","PPP4C"
16337,"6911","uc002dwk.1,uc010veh.2","TBX6"
16338,"83719","uc002dwl.3,uc002dwm.3,uc002dwn.1","YPEL3"
16340,"79153","uc002dwp.3,uc002dwq.3","GDPD3"
16341,"5595","uc002dwr.3,uc002dws.3,uc002dwv.4,uc032dxc.1","MAPK3"
16342,"11151,606724","uc002dww.3,uc002dwy.1,uc002dwz.1,uc010bzq.3,uc010vej.2,uc032dxd.1","CORO1A,LOC606724"
16343,"552900","uc002dxa.3,uc002dxb.3","BOLA2"
16344,"79008","uc002dxg.3,uc002dxh.3","SLX1B"
16345,"100526831,6818","uc002dxf.3,uc002dxi.3,uc002dxj.3,uc002dxk.3,uc010bzt.3,uc010vek.2","SLX1B-SULT1A4,SULT1A3"
16346,"613038","uc002dxl.4","LOC613038"
16347,"613037","uc010vel.2,uc010vem.2","LOC613037"
16352,"595101,440354","uc002dxp.1,uc010vep.2","SMG1P5,SMG1P2"
16354,"10421","uc002dxr.3,uc002dxs.3","CD2BP2"
16355,"26000","uc002dxt.4,uc002dxu.2","TBC1D10B"
16357,"29895","uc002dxv.1","MYLPF"
16358,"1731","uc002dxy.5,uc010veq.1","SEPT1"
16359,"197407","uc002dya.2,uc021tgi.1,uc021tgj.1,uc021tgk.1","ZNF48"
16360,"51333","uc002dyc.2,uc002dyd.3,uc010bzx.2,uc010ver.2","ZNF771"
16361,"79077","uc002dyf.3","DCTPP1"
16362,"22928","uc021tgl.2","SEPHS2"
16363,"3683","uc002dyi.4,uc002dyj.4,uc010veu.1,uc010vev.2","ITGAL"
16364,"100616405","uc021tgm.1","MIR4518"
16365,"79724","uc002dyk.4,uc010vew.2,uc010vex.2","ZNF768"
16366,"65988","uc002dyn.3,uc002dyo.1,uc010vey.1","ZNF747"
16368,"92595","uc002dyq.3,uc002dyr.2","ZNF764"
16369,"146542","uc002dys.3,uc002dyt.3","ZNF688"
16371,"146540","uc002dyv.2,uc002dyw.2,uc010vez.2","ZNF785"
16372,"115509","uc010bzy.4,uc031qvq.1,uc031qvr.1,uc032dxj.1","ZNF689"
16373,"115509","uc002dyx.4","ZNF689"
16375,"78994","uc002dyy.3,uc002dyz.3,uc002dza.3,uc002dzb.1","PRR14"
16376,"64319","uc002dzc.4,uc002dzd.4","FBRS"
16377,"730183","uc031qvs.1","LOC730183"
16378,"10847","uc002dze.1,uc002dzf.4,uc002dzg.1,uc021tgn.1","SRCAP"
16379,"677813","uc002dzh.1","SNORA30"
16380,"100862671","uc031qvt.1","LOC100862671"
16381,"5261","uc002dzk.2,uc002dzl.1,uc021tgo.2","PHKG2"
16382,"90835","uc002dzm.3,uc002dzo.4,uc002dzp.3","C16orf93"
16383,"9810","uc002dzq.3,uc002dzr.4,uc010caa.3,uc010cab.3,uc010vfa.2,uc010vfb.3,uc010vfc.1","RNF40"
16384,"23361","uc002dzs.1","ZNF629"
16385,"9274","uc002dzv.4,uc021tgq.2","BCL7C"
16387,"100616231","uc021tgr.1","MIR4519"
16388,"101928736","uc002dzu.5","LOC101928736"
16389,"100313837","uc021tgs.1","MIR762"
16390,"1489","uc002dzw.3,uc002dzx.3","CTF1"
16391,"283932","uc002dzy.4","FBXL19-AS1"
16392,"54620","uc002dzz.2,uc002eab.2,uc032dxm.1","FBXL19"
16394,"93129","uc002eac.3","ORAI3"
16395,"9739","uc002ead.1,uc002eae.1","SETD1A"
16396,"80270","uc002eaf.2,uc002eag.2,uc002eah.2,uc010cac.2","HSD3B7"
16397,"112755","uc010cad.2,uc010vfd.2","STX1B"
16398,"6810","uc002eak.4,uc002eal.4,uc002eam.4","STX4"
16400,"79759","uc002eao.3,uc010caf.3,uc010cag.2,uc021tgt.1","ZNF668"
16401,"9726","uc002eap.3","ZNF646"
16402,"339105","uc002eaq.3,uc002ear.3","PRSS53"
16403,"79001","uc002eas.3,uc002eat.3,uc002eau.3","VKORC1"
16404,"10295","uc002eav.5,uc002eaw.5,uc010cai.4","BCKDK"
16405,"84148","uc002eax.3,uc002eay.3,uc002eba.3,uc032dxo.1","KAT8"
16406,"5652","uc002ebc.4,uc010vfe.2","PRSS8"
16407,"146547","uc002ebd.4,uc010vff.3,uc010vfg.3,uc010vfh.3","PRSS36"
16409,"2521","uc002ebe.2,uc002ebf.3,uc002ebg.3,uc002ebh.3,uc010caj.1,uc010vfi.2","FUS"
16410,"29108","uc002ebm.3,uc010cak.3","PYCARD"
16411,"100652740","uc031qvv.1","PYCARDOS"
16412,"493829","uc002ebn.2","TRIM72"
16413,"260434","uc002ebo.3","PYDC1"
16416,"3684","uc002ebq.3,uc002ebr.3,uc002ebs.1,uc010cam.1,uc010can.3","ITGAM"
16417,"3687","uc002ebt.4,uc002ebu.2,uc010cao.2,uc010vfk.1","ITGAX"
16419,"3681","uc002ebv.1,uc010cap.1,uc010vfl.1,uc032dxs.1","ITGAD"
16420,"1339","uc002ebx.2","COX6A2"
16421,"283933","uc010vfm.1","ZNF843"
16422,"79798","uc002eca.4,uc002ecb.2,uc002ecc.3,uc010vfn.2,uc010vfo.2,uc010vfp.2","ARMC5"
16423,"7041","uc002ecd.2,uc002ece.2,uc021tgx.1","TGFB1I1"
16424,"6524","uc002ecf.4,uc010car.3","SLC5A2"
16425,"64755","uc002ech.3,uc002eci.3,uc010vfq.2","C16orf58"
16426,"51327","uc002ecj.3","AHSP"
16427,"440359","uc010vfr.1","YBX3P1"
16428,"100132341","uc002eck.4,uc002ecl.4,uc002ecm.4","CLUHP3"
16429,"124411","uc002ecn.4,uc002ecp.1,uc002ecq.3,uc010vfs.2","ZNF720"
16432,"10308","uc002ecs.5,uc031qvw.1,uc031qvx.1","ZNF267"
16441,"100289574","uc010vfv.2","HERC2P4"
16443,"729264","uc021tgy.1,uc032dxx.1","TP53TG3D"
16445,"390705","uc021tgz.1","LOC390705"
16447,"729355,24150","uc002edd.4,uc002ede.4,uc021thb.1","TP53TG3B,TP53TG3"
16451,"386757","uc002edh.1,uc002edi.1","SLC6A10P"
16459,"24150,729355","uc032dyc.1,uc032dyd.1,uc032dye.1","TP53TG3,TP53TG3B"
16461,"24150,729355","uc002edn.4,uc010cay.3,uc021thf.1","TP53TG3,TP53TG3B"
16462,"24150,729355","uc002edp.4,uc010caz.3,uc021thg.1","TP53TG3,TP53TG3B"
16463,"24150,729355","uc032dyg.1,uc032dyh.1,uc032dyi.1","TP53TG3,TP53TG3B"
16464,"390705","uc021thh.1","LOC390705"
16472,"649159","uc021thl.1","LINC00273"
16480,"606551","uc002edv.1","UBE2MP1"
16482,"283914","uc002edw.3,uc010vgc.1","LOC283914"
16483,"146481","uc002edx.3,uc010vgd.1","LOC146481"
16484,"100130700","uc002edy.3,uc021tho.1","LOC100130700"
16486,"400533","uc002edz.1","FLJ26245"
16487,"124149","uc002eeb.3,uc010cbd.2","ANKRD26P1"
16488,"79801","uc002eec.4","SHCBP1"
16491,"55737","uc002eed.3,uc002eee.3,uc002eef.4","VPS35"
16492,"23594","uc002eeg.1,uc002eeh.3,uc010cbe.2,uc021thp.1","ORC6"
16494,"91807","uc002eei.4,uc002eej.1,uc010vge.2","MYLK3"
16495,"388272","uc002eek.1","C16orf87"
16496,"84706","uc002eel.3,uc002eem.3,uc002een.3","GPT2"
16497,"10294","uc002eeo.2","DNAJA2"
16499,"81831","uc002eeq.2,uc002eer.2,uc010vgf.2","NETO2"
16500,"81533","uc002eet.3,uc010cbf.1,uc010vgg.2,uc010vgh.2","ITFG1"
16505,"5257","uc002eeu.4,uc002eev.4,uc002eew.4,uc010vgi.1","PHKB"
16508,"100507534","uc002eex.1","LOC100507534"
16510,"94160","uc002eey.1,uc002eez.1,uc002efa.1,uc002efb.1,uc002efc.1,uc002efd.1,uc002efe.1,uc010vgj.1","ABCC12"
16511,"85320","uc002eff.1,uc002efg.1,uc002efh.1,uc010cbg.1,uc010vgk.1,uc010vgl.1","ABCC11"
16512,"83752","uc002efi.1,uc002efj.1,uc010vgm.1","LONP2"
16513,"100507577","uc002efk.2","LOC100507577"
16514,"6477","uc002efl.3,uc002efn.2,uc002efo.2","SIAH1"
16520,"9683","uc002efp.3","N4BP1"
16525,"869","uc002efq.3","CBLN1"
16526,"123970","uc002efr.3","C16orf78"
16527,"23090","uc010vgn.3,uc031qwd.1,uc031qwe.1","ZNF423"
16528,"255919","uc002eft.4,uc002efu.4,uc002efv.4,uc032dzl.1","CNEP1R1"
16529,"55027","uc002efw.3,uc002efx.3,uc021thv.1,uc021thw.1","HEATR3"
16531,"64282","uc002efz.3,uc010cbi.2,uc010vgo.2","PAPD5"
16532,"113","uc002egb.2,uc002egc.3,uc002egd.2","ADCY7"
16533,"102465462","uc032dzm.1","MIR6771"
16534,"29117","uc002ege.2,uc021thx.1","BRD7"
16537,"85407","uc002egg.2","NKD1"
16538,"124460","uc002egi.3,uc002egk.2,uc010vgp.1","SNX20"
16539,"101927272","uc002egj.3","LOC101927272"
16540,"64127","uc002egl.1,uc002egm.1,uc010cbj.1,uc010cbk.1,uc010cbl.1,uc010cbm.1,uc010cbn.1,uc010cbo.1,uc010cbp.1,uc010cbq.1,uc010cbr.1,uc010vgq.1,uc021tia.1","NOD2"
16541,"1540","uc002egn.1,uc002ego.3,uc002egp.1,uc002egq.1,uc002egr.1,uc002egs.1,uc010cbs.1,uc021tic.1","CYLD"
16543,"100616347","uc032dzp.1","MIR548AI"
16544,"6299","uc010cbv.4,uc032dzq.1,uc032dzr.1","SALL1"
16547,"388276","uc021tih.1","C16orf97"
16548,"100505619","uc002egu.2","LINC00919"
16549,"102467079","uc032dzt.1","LOC102467079"
16553,"27324","uc002egw.2,uc010vgt.1","TOX3"
16554,"643714","uc002egx.3","CASC16"
16558,"80205","uc002egy.3,uc002egz.1,uc002ehb.3,uc002ehc.3,uc002ehd.2,uc002ehe.1,uc002ehf.3,uc002ehg.2,uc010cbw.3","CHD9"
16559,"643802","uc021tik.1","LOC643802"
16560,"5934","uc002ehi.4,uc002ehj.3,uc010vgv.1,uc010vgw.2","RBL2"
16562,"64400","uc002ehk.3,uc002ehl.3,uc002ehm.4,uc010vgx.2","AKTIP"
16564,"23322","uc002eho.4,uc002ehp.3,uc002ehq.1,uc010cbx.3,uc010cby.1,uc010vgy.2,uc010vgz.1","RPGRIP1L"
16567,"79068","uc002ehr.3,uc002ehs.3,uc010cbz.3,uc010vha.2","FTO"
16568,"100505692","uc032eac.1","FTO-IT1"
16569,"79191","uc002eht.1","IRX3"
16573,"643911","uc002ehu.4,uc010vhb.4,uc010vhc.4","CRNDE"
16574,"10265","uc002ehv.3,uc002ehw.3,uc010cca.1,uc021tin.1","IRX5"
16577,"79190","uc002ehx.3,uc002ehy.3,uc010ccb.1","IRX6"
16579,"4313","uc002ehz.4,uc010ccc.3,uc010vhd.2","MMP2"
16580,"54947","uc002eic.3,uc002eie.4","LPCAT2"
16582,"84290","uc002eid.1","CAPNS2"
16583,"6530","uc002eif.3,uc002eig.3,uc002eii.3,uc002eij.3,uc021tio.1,uc021tip.1","SLC6A2"
16585,"390732","uc021tiq.1","CES1P2"
16586,"51716","uc002eik.3,uc010cce.3,uc032eal.1","CES1P1"
16588,"1066","uc002eil.3,uc002eim.3,uc002ein.3,uc032ean.1","CES1"
16589,"221223","uc002eio.2,uc002eip.2,uc002eiq.2,uc002eir.2,uc021tir.1","CES5A"
16590,"283856","uc002eis.1","LOC283856"
16591,"2775","uc002eit.4,uc002eiu.4","GNAO1"
16592,"26077","uc002eiv.2","DKFZP434H168"
16593,"100500891","uc021tis.1","MIR3935"
16594,"267","uc002eix.3,uc002eiy.4","AMFR"
16595,"11051","uc002eja.3","NUDT21"
16596,"55239","uc002ejb.3,uc002ejc.3","OGFOD1"
16597,"583","uc002ejd.2,uc010ccg.2","BBS2"
16598,"84560","uc002eje.1","MT4"
16599,"4504","uc002ejf.3","MT3"
16600,"4502","uc002ejh.3","MT2A"
16601,"4500","uc002ejj.4","MT1L"
16602,"4493","uc002ejl.4,uc002ejm.4","MT1E"
16603,"4499","uc002ejn.3,uc010vhe.2","MT1M"
16604,"4498","uc002ejo.1,uc002ejp.1","MT1JP"
16605,"4489","uc002eji.4,uc002ejq.4","MT1A"
16606,"326343","uc010cci.3,uc010vhf.2","MT1DP"
16607,"4490","uc002ejs.3","MT1B"
16608,"4494","uc002ejt.3","MT1F"
16609,"4495","uc002eju.1,uc002ejv.1","MT1G"
16610,"4496","uc002ejw.3","MT1H"
16611,"644314","uc010vhg.3,uc010vhh.3,uc032eao.1","MT1IP"
16612,"4501","uc002ejy.3,uc002ejz.3","MT1X"
16613,"9688","uc002eka.3,uc002ekb.3,uc010vhi.2","NUP93"
16617,"406930","uc002ekc.3","MIR138-2"
16618,"6559","uc002ekd.4,uc010ccm.3,uc010ccn.3","SLC12A3"
16619,"102466752","uc032eas.1","MIR6863"
16620,"9709","uc002eke.2,uc002ekf.2,uc002ekh.1,uc031qwf.1,uc031qwg.1,uc031qwh.1","HERPUD1"
16621,"1071","uc002eki.2,uc002ekj.2","CETP"
16622,"84166","uc002eko.1,uc002ekq.1,uc002ekr.1,uc010ccq.1,uc010ccr.1,uc010ccs.1,uc021tit.1,uc021tiu.1,uc021tiv.1,uc021tiw.1","NLRC5"
16623,"221184","uc002eks.2,uc002ekt.1,uc010cct.2,uc010ccu.2","CPNE2"
16624,"80011","uc021tiy.1,uc021tiz.1,uc021tja.1","FAM192A"
16625,"89970","uc002elb.3,uc002elc.3,uc002eld.3,uc002ele.1","RSPRY1"
16629,"23568","uc002elf.1,uc010ccy.1,uc010vhl.2","ARL2BP"
16630,"51090","uc002elg.2","PLLP"
16634,"6367","uc002elh.3","CCL22"
16635,"6376","uc002eli.3,uc032eax.1","CX3CL1"
16636,"6361","uc002elj.1,uc010ccz.2","CCL17"
16637,"57019","uc002ell.1,uc002elm.1,uc010vhm.1","CIAPIN1"
16638,"57017","uc002elp.2,uc002elq.3,uc002els.3,uc010vhn.2,uc010vho.2,uc010vhp.2","COQ9"
16639,"5432","uc002elt.1,uc010vhq.2","POLR2C"
16640,"55715","uc002elv.4,uc010cdb.3","DOK4"
16642,"92922","uc002elw.3","CCDC102A"
16643,"221188","uc002elx.4,uc002ely.3,uc010vhr.2","GPR114"
16644,"9289","uc002elz.1,uc002ema.1,uc002emb.2,uc002emc.2,uc002emd.2,uc002eme.2,uc002emf.2,uc002emg.3,uc010vhs.1,uc010vht.1,uc010vhu.1","GPR56"
16645,"222487","uc002emh.3,uc010cdc.3,uc010cdd.3,uc010cde.3,uc010vhv.2","GPR97"
16646,"84229","uc002emi.3,uc002emj.3,uc002emk.3","DRC7"
16647,"10300","uc002eml.1","KATNB1"
16648,"3801","uc002emm.3,uc002emn.3,uc002emo.4,uc002emp.3,uc002emq.3,uc002emr.1,uc010cdf.3,uc010cdg.1,uc010vhw.2,uc010vhx.2,uc010vhy.2,uc010vhz.2","KIFC3"
16649,"102465463","uc032eaz.1","MIR6772"
16650,"388282","uc032eba.1","LOC388282"
16651,"1258","uc002emt.2,uc002emu.2,uc010cdh.2","CNGB1"
16652,"374739","uc002emv.4,uc002emw.4","TEPP"
16653,"57567","uc002emx.1","ZNF319"
16654,"79650","uc002emy.3,uc002emz.3,uc010via.2,uc010vib.2,uc010vic.1","USB1"
16655,"4324","uc002ena.3","MMP15"
16656,"29105","uc002enb.1,uc021tje.1","CFAP20"
16657,"1459","uc002enc.3","CSNK2A2"
16660,"29070","uc002ene.3,uc010vid.2","CCDC113"
16661,"221191","uc002enf.3,uc002eng.3,uc010vie.2","PRSS54"
16662,"64785","uc002enh.4,uc002enj.4,uc010cdj.3","GINS3"
16665,"65009","uc002enk.3,uc002enm.3,uc002eno.3,uc002enp.3,uc002enq.1,uc010cdk.3,uc010vif.2,uc010vig.2,uc010vih.2,uc010vii.2","NDRG4"
16667,"79918","uc002enr.3,uc002ens.3,uc010cdl.2,uc010cdm.3,uc021tjh.1,uc032ebe.1","SETD6"
16668,"23019","uc002ent.4,uc002enu.5,uc002env.4,uc002enw.4,uc002enx.4,uc002enz.2,uc010vik.3","CNOT1"
16669,"677827","uc002eny.1","SNORA46"
16670,"677830","uc002eoa.1","SNORA76A"
