"gene_id","235-1_M_265","235-1_N_257","235-1_P_273","235-1_T_281","235_M_217","235_N_209","235_P_225","235_T_233","entrez_id","transcript_id","gene_symbol"
12942,2,2.18,0,5.19,1.06,0,4.51,16.46,"256281","uc001yqi.4,uc010tyn.3","NUDT14"
12943,10.01,5,0,6,10,1,0,15,"2972","uc001yqk.2,uc001yql.2,uc001yqn.2,uc001yqo.2,uc001yqp.2,uc001yqr.3,uc010axg.1,uc010axh.2,uc010axi.1,uc010axj.1,uc010tyo.1,uc010typ.1","BRF1"
12944,1,9,1,4,0,11,12,0,"90135","uc010tyq.2","BTBD6"
12945,41.81,8.85,32.58,71.73,13.53,19.17,130.45,11.64,"23241","uc001yqs.3,uc001yqt.3,uc001yqu.3","PACS2"
12946,0,0,0,1,0,0,2,0,"647310","uc001yqw.3","TEX22"
12947,26.01,19.9,16,91.37,16.01,12,77.82,105.05,"9112","uc001yqx.3,uc001yqy.3,uc001yqz.1,uc001yra.1,uc001yrb.3,uc021seq.1","MTA1"
12948,30,0,0,1,9.02,0,0,0,"1397","uc001yrc.4,uc001yrd.2,uc001yrf.2,uc001yrg.3,uc010tyr.2,uc031qqr.1,uc031qqs.1,uc031qqt.1,uc031qqu.2,uc031qqv.1","CRIP2"
12949,0,0,0,0,0,0,0,0,NA,"uc031qqw.1",NA
12950,20.55,4,28,14,40.76,7,8.97,19,"1396","uc001yri.4","CRIP1"
12951,0,0,0,0,0,0,0,0,"283643","uc001yrj.3,uc001yrk.3,uc001yrm.3,uc001yrn.3,uc001yro.3,uc010tys.2","C14orf80"
12952,0,0,0,0,0,0,3,1.83,"80757","uc001yrp.1","TMEM121"
12953,2053.88,3438.58,19655.27,1053.38,2654.79,1479.55,67660.69,1305.39,NA,"uc001ysx.1,uc021set.1,uc032bmu.1,uc032bnd.1,uc032bnf.1,uc032bnh.1",NA
12954,0,0,0,0,0,0,1,0,NA,"uc001yrr.3",NA
12955,0,0,0,0,0,0,0,0,NA,"uc032bmv.1",NA
12956,0,0,0,0,0,0,0,0,NA,"uc032bmw.1",NA
12957,287.8,73.42,5135.23,174.07,727.43,32.94,5927.66,139.18,NA,"uc001yrs.4,uc001yrt.3,uc032bmx.1",NA
12958,346.07,560.08,3655.66,156.57,8.98,276.65,8866.47,249.51,NA,"uc001yru.2,uc001yrw.1,uc001yrx.3,uc001yrz.3,uc001ysk.1,uc001ysl.1,uc001ysm.3,uc001ysn.1,uc032bnb.1",NA
12959,0,0,0,0,0,0,0,0,"102466889","uc032bmy.1","MIR8071-2"
12960,0,0.98,0,0,0.73,3.29,0.4,0,NA,"uc001yry.1",NA
12961,0,0,0,0,0,0,0,0,"102466889","uc032bmz.1","MIR8071-2"
12962,0,0,0,0,0,0,0,0.91,"2003","uc031qqy.2","ELK2AP"
12963,11,0.5,10.5,0.5,17,0,4.5,0,NA,"uc001ysc.3",NA
12964,0,0,0,0,0,0,0,0,NA,"uc001ysd.1",NA
12965,244.35,706.85,338.02,16.57,336.17,233.4,2227.29,30.63,NA,"uc001yse.4,uc001ysg.1",NA
12966,506.05,378.61,370.99,41.45,254.88,1168.37,2828.21,109.37,NA,"uc001ysh.2,uc001ysi.3",NA
12967,0,0,0,0,0,0,0,0,NA,"uc032bna.1",NA
12968,0,0,0,0,0,0,0,0,"100616135","uc032bnc.1","MIR4507"
12969,32.63,6.29,37.52,4.5,61.25,15.91,65.96,2.84,"9834","uc001ysq.3,uc001ysr.3,uc001yss.3,uc032bne.1","KIAA0125"
12970,0,0,0,0,0,0,0.5,0,"8755","uc001ysu.2","ADAM6"
12971,0,0,0,0,0,0,0,0,NA,"uc032bng.1",NA
12972,0,0,0,0,0,0,0,0,NA,"uc032bni.1",NA
12973,0,0,0,0,0,0,0,0,"338004","uc032bnj.1","LINC00226"
12974,0,0,0,0,0,0,0,0,NA,"uc032bnk.1",NA
12975,0,0,0.78,0.91,0,0,0,0.02,"338005","uc032bnl.1","LINC00221"
12976,3.29,1.57,100.7,3.61,20.32,3.43,174.95,4.07,NA,"uc001ysz.3",NA
12977,0,0,0,0,0,0,0,0,NA,"uc032bnm.1",NA
12978,0,0,0,0,0,0,0,0,"102465753","uc032bnn.1","MIR7641-2"
12979,0,0,0,0,0,0,0,0,NA,"uc032bno.1",NA
12980,0.96,0,5.03,0,3.91,0,5.58,0,NA,"uc001yta.1",NA
12981,0,0,0,0,0,0,0,0,NA,"uc001ejl.1",NA
12982,0,0,0,0,0,0,0,0,NA,"uc002zkn.1",NA
12983,0,0,0,0,0,0,0,0,NA,"uc021ote.1",NA
12984,0,0,0,0,0,0,0,0,"100422844","uc032bnp.1","MIR3118-3"
12985,5.04,1.07,2.5,0,4.34,2.26,13.35,11.33,NA,"uc001ejn.1",NA
12986,0,0,0,0,0,0,0,0,NA,"uc001ejo.2",NA
12987,0,0,0,0,0,0,0,0,NA,"uc032bnq.1",NA
12988,0,0,0,0,0,0,0,0,NA,"uc032bnr.1",NA
12989,5.95,12.26,16.09,9.82,0,5,18.74,3.28,"727764","uc003jab.3,uc003jae.3,uc011clu.3,uc021xvt.2,uc031sii.1","MAFIP"
12990,0,0,0,0,0,0,0,0,NA,"uc003jaf.3",NA
12991,0,0,0,0,0,0,0,0,NA,"uc003jag.2",NA
12992,0,0,0,0,0,0,0,0,NA,"uc032bns.1",NA
12993,0,0,0,0,0,0,0,0,NA,"uc032bnt.1",NA
12994,0,0,0,0,0,0,0,0,NA,"uc032bnu.1",NA
12995,0,0,0,0,0,0,0,0,NA,"uc032bnv.1",NA
12996,0,0,0,0,0,0,0,0,NA,"uc032bnw.1",NA
12997,0,0,0,0,0,0,0,0,NA,"uc032bnx.1",NA
12998,60.95,36.66,454.4,8,58.61,26.23,1733.53,33.62,NA,"uc032bny.1,uc032boa.1,uc032bob.1",NA
12999,0,0,0,0,0,0,0,0,NA,"uc032bnz.1",NA
13000,0,0,0,0,0,0,0,0,NA,"uc032boc.1",NA
13001,0,0,0,0,0,0,0,0,NA,"uc032bod.1",NA
13002,0,0,0,0,0,0,0,0,NA,"uc032boe.1",NA
13003,0,0,0,0,0,0,0,0,NA,"uc032bof.1",NA
13004,0,0,0,0,0,0,0,0,NA,"uc032bog.1",NA
13005,0,0,0,5.5,0,0,0,0,"79820","uc032boh.1,uc032boi.1","CATSPERB"
13006,0,0,0,0,0,0,0,0,NA,"uc032boj.1",NA
13007,2,0,0.76,12.34,1,4.29,9.5,78.35,"123036","uc032bok.1,uc032bol.1,uc032bom.1","TC2N"
13008,0,0,0,0,0,0,0,0,"102465753","uc032bon.1","MIR7641-2"
13009,0,0,0,0,0,0,0,0,NA,"uc032boo.1",NA
13010,1.42,0,0,0,0,0,0,2.41,NA,"uc032bop.1",NA
13011,1.95,1.51,0.5,7.46,0,0.47,11.58,7.77,NA,"uc032boq.1",NA
13012,0,0,0,0,0,0,0,0,"400258","uc032bor.1,uc032bos.1,uc032bot.1,uc032bou.1","C14orf180"
13013,0,0,0,0,0,0,0,0,"388021","uc032bov.1,uc032bow.1,uc032box.1","TMEM179"
13014,0,0,0,0,0,0,0,0,NA,"uc032boy.1",NA
13015,0,0,0,0,0,0,0,0,NA,"uc032boz.1",NA
13016,1828.65,1940.35,24997.62,675.52,2847.14,1546.77,53509.55,727.3,"NA,2003","uc032bpa.1,uc032bpb.1,uc032bpj.1,uc032bpk.1,uc032bpo.1,uc032bpp.1,uc032bpx.1,uc032bqa.1,uc032bqe.1,uc032bqg.1,uc032bqk.1,uc032bql.1,uc032bqn.1,uc032bqr.1","NA,ELK2AP"
13017,517.84,310.79,3387.16,134.93,599.13,270.54,11031.67,229.07,NA,"uc032bpc.1,uc032bpd.1,uc032bpe.1,uc032bph.1,uc032bpr.1,uc032bps.1,uc032bpt.1,uc032bpu.1,uc032bpv.1",NA
13018,0,0,0,0,0,0,0,0,"102466889","uc032bpf.1","MIR8071-2"
13019,0,0.98,0,0,0.73,3.29,0.4,0,NA,"uc032bpg.1",NA
13020,0,0,0,0,0,0,0,0,"102466889","uc032bpi.1","MIR8071-2"
13021,11,0.5,10.5,0.5,17,0,4.5,0,NA,"uc032bpl.1",NA
13022,492.94,383.48,537.25,43.75,104.39,236.06,2516.3,40.41,NA,"uc032bpm.1,uc032bpn.1",NA
13023,0,0,0,0,0,0,0,0,NA,"uc032bpq.1",NA
13024,0,0,0,0,0,0,0,0,"100616135","uc032bpw.1","MIR4507"
13025,32.63,75.69,37.52,4.5,61.25,15.91,66.52,2.17,"9834","uc032bpy.1,uc032bpz.1,uc032bqb.1,uc032bqc.1","KIAA0125"
13026,0,0,0,0,0,0,0.5,0,"8755","uc032bqd.1","ADAM6"
13027,0,0,0,0,0,0,0,0,NA,"uc032bqf.1",NA
13028,0,0,0,0,0,0,0,0,NA,"uc032bqh.1",NA
13029,0,0,0,0,0,0,0,0,"338004","uc032bqi.1","LINC00226"
13030,0,0,0,0,0,0,0,0,NA,"uc032bqj.1",NA
13031,0,0,0.78,1.02,3.73,1,7.23,8.22,"338005","uc032bqm.1","LINC00221"
13032,0,0,0,0,0,0,0,0,NA,"uc032bqo.1",NA
13033,0,0,0,0,0,0,0,0,"102465753","uc032bqp.1","MIR7641-2"
13034,0,0,0,0,0,0,0,0,NA,"uc032bqq.1",NA
13035,0.9,0.55,0,3.49,0.5,0,2.05,2.88,NA,"uc032bqs.1",NA
13036,0,0,0,0,0,0,0,0,NA,"uc032bqt.1",NA
13037,0,0,0,0,0,0,0,0,NA,"uc032bqu.1",NA
13038,0,0,0,0,0,0,0,0,NA,"uc032bqv.1",NA
13039,0,0,0,0,0,0,0,0,NA,"uc032bqw.1",NA
13040,0,1,0,0,0,0,0,0,"1113","uc032bqx.1,uc032bqy.1","CHGA"
13041,8.1,6.06,0,17.16,6.08,0,6.27,12.92,"3705","uc032bqz.1,uc032bra.1,uc032brb.1,uc032brc.1","ITPK1"
13042,0,2.05,0,0,0,0,0,2.02,"319085","uc032brd.1","ITPK1-AS1"
13043,0,5.99,8.4,0.83,1.36,7.79,9.95,0,"64112","uc032bre.1","MOAP1"
13044,0,1,2.5,0,0,0,0,0,"26175","uc032brf.1,uc032brg.1","TMEM251"
13045,0,0,0,0,0,4.5,9,0,"84520","uc032brh.1","C14orf142"
13046,17,0,9,1.5,29.6,0,12,21.5,"55148","uc032bri.1,uc032brj.1,uc032brk.1","UBR7"
13047,32.49,17.15,9.87,63.38,19.62,9.25,39.36,64.74,"55727","uc032brl.1,uc032brm.1,uc032brn.1,uc032bro.1,uc032brp.1,uc032brq.1","BTBD7"
13048,0,0,0,0,0,0,0,0,NA,"uc032brr.1",NA
13049,0,0,0,0,0,0,1,0,"57578","uc032brs.1,uc032bru.1,uc032brv.1","UNC79"
13050,0,0,0,0,0,0,0,0,"341947","uc032brt.1","COX8C"
13051,0,0,0,0,0,0,0,0,"145270","uc032brw.1,uc032brx.1","PRIMA1"
13052,0,0,0,0,0,0,0,0,"283592","uc032bry.1","FAM181A-AS1"
13053,0,0,0,0,0,0,0,0,"90050","uc032brz.1,uc032bsa.1,uc032bsb.1,uc032bsc.1,uc032bsd.1","FAM181A"
13054,0.5,0,0,4.5,0,0,0,0,"51676","uc032bse.1,uc032bsf.1,uc032bsg.1,uc032bsh.1","ASB2"
13055,0,0,0,0,0,0,0,0,"100616140","uc032bsi.1","MIR4506"
13056,0,0,0,0,0,0,0,1.01,"256369","uc032bsj.1,uc032bsk.1,uc032bsl.1","LINC00521"
13057,2,0,0,0,0,0,0,1,"78990","uc032bsm.1,uc032bsn.1","OTUB2"
13058,56.5,36.5,30.5,128.85,140.28,34,67.42,39.5,"57062","uc032bso.1,uc032bsp.1,uc032bsq.1","DDX24"
13059,0,0,3,0,0,0,0,0,"122509","uc032bsr.1,uc032bss.1","IFI27L1"
13060,0,0,0,0,0,0,0,0,"3429","uc032bst.1,uc032bsu.1,uc032bsv.1,uc032bsw.1,uc032bsx.1,uc032bsy.1","IFI27"
13061,2,0,1.5,1,0,1.5,2.36,0,"83982","uc032bsz.1","IFI27L2"
13062,0,0,0,0,0,0,0,0,NA,"uc032bta.1",NA
13063,0,0,0,0,0,0,0,3,"57718","uc032btb.1,uc032btc.1","PPP4R4"
13064,0.5,0,0,1,1,0.86,2.75,9.28,"51156","uc032btd.1,uc032bte.1","SERPINA10"
13065,0,0,0,0,0,0,0,0,"866","uc032btf.1,uc032btg.1","SERPINA6"
13066,0,0,0,0,0,0,0,0,"390502","uc032bth.1","SERPINA2"
13067,0,0,0,0,3.95,0,0,0,"5265","uc032bti.1,uc032btj.1,uc032btk.1,uc032btl.1,uc032btm.1,uc032btn.1,uc032bto.1,uc032btp.1,uc032btq.1,uc032btr.1,uc032bts.1,uc032btt.1,uc032btu.1","SERPINA1"
13068,0,0,0,0,0,0,0,0,NA,"uc032btv.1",NA
13069,0,0,0,0,0,0,0,0,NA,"uc021sev.1",NA
13070,0,0,0,0,0,0,0,0,NA,"uc010tyw.1",NA
13071,0,0,0,0,0,0,0,0,NA,"uc032btw.1",NA
13072,0,0,0,0,0,0,0,0,NA,"uc032btx.1",NA
13073,0,0,0,0,1,0,0,0,"646096","uc001ytf.1","CHEK2P2"
13074,0,15.87,14.26,11.82,0,3.37,0,23.14,"283755","uc001ytg.3,uc001yth.5,uc010tyx.1,uc010tyy.2,uc010tyz.1","HERC2P3"
13075,0,0,0,0,0,0,0,0,NA,"uc032bty.1",NA
13076,2.93,1.11,0,1.12,3.07,0.96,1.06,0,"727832","uc032btz.1","GOLGA6L6"
13077,0,0,0,0,0,0,0,0,NA,"uc021sex.1",NA
13078,0,0,0,0,0,0,0,0,NA,"uc010tzb.1",NA
13079,0,0,0,0,0,0,0,0,NA,"uc021sey.1",NA
13080,0,0,0,0,0,0,0,0,"729786","uc010tzc.1","GOLGA8CP"
13081,0,0,0,0,0,0,0,0,NA,"uc001ytn.3",NA
13082,0,0,0,0,0,0,0,0,NA,"uc021sez.1",NA
13083,0,0,0,0,0,0,0,0,NA,"uc001ytp.3",NA
13084,0,0,0,0,0,0,0,0,NA,"uc001ytq.2",NA
13085,0,0,0,0,0,0,0,0,NA,"uc021sfa.1",NA
13086,0,0,3,2,6,4,3.01,16,"606","uc010tzd.3,uc010tze.1","NBEAP1"
13087,0,0,0,0,0,0,0,0,NA,"uc032bua.1",NA
13088,0,0,0,0,0,0,0,0,NA,"uc021sfb.1",NA
13089,0,0,0,0,0,0,0,0,NA,"uc021sfc.2",NA
13090,0,0,0,0,0,0,0,0,"100422935","uc032bub.1","MIR3118-4"
13091,0,0,0,0,0,0,0,0,"100996331","uc010tzf.2,uc031qqz.2","POTEB"
13092,0,0,0,0,0,0,0,0,"440225","uc001ytv.1","NF1P2"
13093,0,0,0,0,0,0,0,0,"100847005","uc032buc.1","MIR5701-2"
13094,0,0,0,0,0,0,0,0,"348120","uc001ytw.2,uc001ytx.3","LINC01193"
13095,0,0,0,0,0,0,0,0,NA,"uc010tzh.2",NA
13096,0,0,0,0,0,0,0,0,NA,"uc010tzi.1",NA
13097,27.57,18.43,24.62,104.5,41.7,38.69,89.64,126.61,"646214","uc010tzj.1","LOC646214"
13098,0,0,0,0,0,0,0,0,"646243","uc010tzk.2","CXADRP2"
13099,0,0,0,0,0,0,0,0,NA,"uc032bud.1",NA
13100,0,0,0,0,0,0,0,0,NA,"uc021sfd.1",NA
13101,0,0,0,0,0,0,0,0,NA,"uc010tzl.2",NA
13102,0,0,0,0,0,0,0,0,NA,"uc001yts.4",NA
13103,0,0,0,0,0,0,0,0,NA,"uc032bue.1",NA
13104,0,0,0,0,0,0,0,0,NA,"uc010tzm.3",NA
13105,0,0,0,0,0,0,0,0,NA,"uc021sfe.2",NA
13106,0,0,0,0,0,0,0,0,NA,"uc010tzn.1",NA
13107,0,0,0,0,0,0,0,0,NA,"uc001ytt.2",NA
13108,0,0,0,0,0,0,0,0,NA,"uc010tzo.2",NA
13109,0,0,0,0,0,0,0,0,NA,"uc010tzp.2",NA
13110,0,0,0,0,0,0,0,0,"100422935","uc032buf.1","MIR3118-4"
13111,0,0,0,0,0,0,0,0,"102724631","uc032bug.1,uc032buh.1","LOC102724631"
13112,0,0,0,0,0,0,0,0,"440225","uc010tzs.1","NF1P2"
13113,0,0,0,0,0,0,0,0,"100847005","uc032bui.1","MIR5701-2"
13114,0,0,0,0,0,0,0,0,"727924","uc010tzt.3,uc032buj.1","LOC727924"
13115,0,0,0,0,0,0,0,0,"727924,NA","uc032buk.1,uc032bul.1,uc032bum.1,uc032bun.1,uc032bup.1","LOC727924,NA"
13116,0,0,0,0,0,0,0,0,"390538","uc032buo.1","OR4M2"
13117,0,0,2.53,1,0.45,2,4.03,0,NA,"uc032buq.1",NA
13118,0,0,2.94,0,0,0,14.2,0,NA,"uc032bur.1",NA
13119,0,0,0,0,0,0,0,0,NA,"uc032bus.1",NA
13120,0,0,0,0,0,0,0,0,NA,"uc032but.1",NA
13121,0,0,0,0,0,0,0,0,NA,"uc032buu.1",NA
13122,0,0,0,0,0,0,0,0,NA,"uc032buv.1",NA
13123,0,0,0,0,0,0,0,0,NA,"uc032buw.1",NA
13124,0,0,0,0,0,0,0,0,NA,"uc032bux.1",NA
13125,0,0,0,0,0,0,0,0,NA,"uc032buy.1",NA
13126,0,0,0,0,0,0,0,0,NA,"uc032buz.1",NA
13127,0,0,0,0,0,0,0,0,NA,"uc032bva.1",NA
13128,0,0,0,0,0,0,0,0,"100422935","uc032bvb.1","MIR3118-4"
13129,0,0,0,0,0,0,0,0,"100287399,100996331","uc032bvc.1,uc032bvd.1","POTEB2,POTEB"
13130,0,0,0,0,0,0,0,0,"440225","uc032bve.1","NF1P2"
13131,0,0,0,0,0,0,0,0,"100847005","uc032bvf.1","MIR5701-2"
13132,0,0,0,0,0,0,0,0,"101927079","uc001yty.4,uc032bvg.1","LOC101927079"
13133,0,0,0,0,0,0,0,0,"101927079,283694","uc001ytz.2,uc001yub.1,uc001yuc.1,uc010tzv.2","LOC101927079,OR4N4"
13134,0,0,0,0,0,0,0,0,"390538","uc010tzu.2","OR4M2"
13135,0,0,0,0,0,0,0,0,"390539","uc001yuf.3","OR4N3P"
13136,0,0,2.53,1,0.45,2,4.03,0,NA,"uc021sff.1",NA
13137,0,0,0,0,0,0,0,0,"100302233","uc032bvh.1","MIR1268A"
13138,0,0,1,3.68,0,0,1,0,"646396","uc021sfg.1","REREP3"
13139,0,0,0,0,0,0,0,0,"729786","uc032bvi.1,uc032bvj.1","GOLGA8CP"
13140,0,0,0,0,0,0,0,0,NA,"uc021sfi.1",NA
13141,0,0,0,0,0,0,0,0,NA,"uc001yuk.3",NA
13142,0,0,0,0,0,0,0,0,NA,"uc032bvk.1",NA
13143,0,0,0,0,0,0,0,0,NA,"uc010tzw.2",NA
13144,0,0,0,0,0,0,0,0,NA,"uc001yum.3",NA
13145,0,0,0,0,0,0,0,0,NA,"uc032bvl.1",NA
13146,0,0,0,0,0,0,0,0,NA,"uc021sfk.1",NA
13147,0,0,0,0,0,0,0,0,NA,"uc010tzy.1",NA
13148,0,0.21,1.66,4.62,2.95,2.4,0.05,1.42,NA,"uc032bvm.1",NA
13149,0,0,0,0,0,0,0,0,NA,"uc021sfl.1",NA
13150,14.44,5.07,7.42,41.65,7.81,0.98,131.03,17.07,"100132101","uc001yvs.3","HERC2P7"
13151,3.88,12.49,37.34,32.34,17.32,2.14,97.57,9.75,"400322","uc001yvp.4,uc001yvr.3,uc010ayf.1,uc032bvn.1","HERC2P2"
13152,1.28,0.47,4.38,13.45,2.31,4.12,57.24,15.59,"400322","uc001yvq.2,uc032bvo.1","HERC2P2"
13153,0,0,0,6.24,0,0,0,0,"283796,653073","uc001yvh.1,uc032bvp.1","GOLGA8I,GOLGA8J"
13154,0,0,0,0,0,0,0,0,NA,"uc021sfp.1",NA
13155,0,0,0,0,0,0,0,0,NA,"uc021sfo.1",NA
13156,0,0,0,0,0,0,0,0,NA,"uc032bvq.1",NA
13157,0,0,0,0,0,0,0,0,NA,"uc001yvm.3",NA
13158,0,0,0,0,0,0,0,0,NA,"uc001yvl.3",NA
13159,0,0,0,0,0,0,0,0,NA,"uc021sfn.1",NA
13160,3.01,11.21,1,48.98,4.5,7.58,27.2,13.21,"339005","uc001yvg.3,uc010ayc.3,uc010ayd.3,uc010aye.1","WHAMMP3"
13161,4.03,0,1,5.04,5.1,0,1.87,0,"283683","uc001yvf.2","LOC283683"
13162,17,0,40,79,22.22,4,48,4,"123606","uc001yvc.3,uc001yvd.3,uc001yve.3","NIPA1"
13163,26.6,20,3.98,16.09,20.9,11,11.98,47,"81614","uc001yux.3,uc001yuy.3,uc001yuz.3,uc001yva.3,uc001yvb.3,uc010ayb.3","NIPA2"
13164,4,0,12.02,2.26,1,0,1,12,"23191","uc001yus.4,uc001yut.4,uc001yuu.3,uc001yuv.3,uc010aya.1","CYFIP1"
13165,4.99,7.81,7,18.76,5.07,0.5,0.93,1,"114791","uc001yuq.2,uc001yur.4,uc010axz.1","TUBGCP5"
13166,0,3.12,0,3.98,2.67,0.93,0,0.95,"283767,440243","uc032bvr.1,uc032bvs.1","GOLGA6L1,GOLGA6L22"
13167,0,0,0,0,0,0,0,0,NA,"uc021sfq.1",NA
13168,0,0,0,0,0,0,0,0,NA,"uc010uac.1",NA
13169,0,0,0,0,0,0,0,0,NA,"uc002ceb.3",NA
13170,1.46,0,0,0.5,0,0,0,0,"100132979","uc032bvt.1,uc032bvu.1,uc032bvv.1","GOLGA8DP"
13171,0,0,0,0,0,0,0,0,NA,"uc002cdv.2",NA
13172,0,0,0,0,0,0,0,0,NA,"uc032bvw.1",NA
13173,0,0,0,0,0,0,0,0,NA,"uc021sfr.1",NA
13174,0,0,0,0,0,0,0,0,NA,"uc032bvx.1",NA
13175,0,0,0,0,0,0,0,0,NA,"uc001yvx.3",NA
13176,0,0,0,0,0,0,0,0,NA,"uc021sfs.1",NA
13177,0,0,0,0,0,0,0,0,"100616382","uc021sfh.1","MIR4509-3"
13178,1.24,1.42,2.01,3.01,1.47,1.12,2.08,0,NA,"uc032bvy.1",NA
13179,0,0,0,0,0,0,0,0,NA,"uc021sft.1",NA
13180,0,0,0,0,0,0,0,0,NA,"uc021sfu.1",NA
13181,0,0,0,0,0,0,0,0,NA,"uc001ywc.3",NA
13182,0,0,0,0,0,0,2.25,0,"653061","uc021sfv.3","GOLGA8S"
13183,0,0,0,0,0,0,0,0,NA,"uc001ywd.3",NA
13184,0,0,0,0,0,0,0,0,NA,"uc001ywe.3",NA
13185,0,0,0,0,0,0,0,0,NA,"uc001ywf.3",NA
13186,0,0,0,0,0,0,0,0,NA,"uc021sfw.1",NA
13187,0,0,3,2.78,7,6,0,0,NA,"uc010ayh.2,uc021sfy.1",NA
13188,0,0,0,0,0,0,0,0,"100616275","uc021sfz.1","MIR4508"
13189,0,0,0,5.4,0,2.92,1.14,7,"7681,NA","uc001ywh.4,uc001ywi.3,uc010ayi.1","MKRN3,NA"
13190,0,0,0,0,0,0,0,0,NA,"uc032bvz.1",NA
13191,0,0,0,0,0,0,0,0,"54551","uc001ywj.4","MAGEL2"
13192,0,0,0,0,0,0,0,0,"4692","uc001ywk.3","NDN"
13193,0,0,0,0,0,0,0,0,NA,"uc032bwa.1",NA
13194,0,0,0,0,0,0,0,0,NA,"uc032bwb.1",NA
13195,0,0,0,0,0,0,0,0,"NA,791115","uc001ywl.3,uc010uad.1","NA,PWRN2"
13196,0,0,0,0,0,0,0,0,"791114","uc001ywm.3,uc001ywn.3","PWRN1"
13197,0,3.96,1.01,1.01,14.81,7.23,5.76,9.87,"23742","uc001ywo.3","NPAP1"
13198,14.84,0,1.05,6.83,9.74,11.01,22.89,1.96,"6638,8926","uc001ywp.1,uc001ywq.1,uc001ywr.1,uc001yws.1,uc001ywt.1,uc021sga.1,uc021sgb.1","SNRPN,SNURF"
13199,198.27,87,2.95,22.13,92.03,0,14.41,92.27,"8926","uc001ywu.3,uc001ywy.2,uc001ywz.3,uc001yxa.1","SNURF"
13200,13.54,6.08,1.56,24.11,6.19,8.51,47.67,29.14,"347746,NA","uc001yxb.4,uc001yxc.3","PWARSN,NA"
13201,3,0,0,40,6,2.01,4,6,"8123","uc001yxd.4","PWAR5"
13202,5,0,0,0,4,1,7,1,NA,"uc010ayj.4",NA
13203,0,0,0,0,0,0,0,0,"338429","uc001yxf.1","SNORD109B"
13204,0,0,0,0,0,0,0,0,"100033413","uc001yxg.3","SNORD116-1"
13205,14.91,14.02,4.78,54.17,24.9,3,12.08,74.56,"NA,100033416,3653,100033414,727708,100033433,100033820,100033444","uc001yxh.1,uc001yxj.1,uc001yxl.4,uc001yxm.1,uc001yxn.4,uc001yxp.4,uc001yxy.3,uc001yyb.4,uc001yyd.3,uc001yye.1,uc001yyg.1,uc001yyn.4,uc001yyp.1,uc001yys.1,uc001yyy.3,uc001yyz.2,uc001yza.1,uc010ayl.3,uc032bwc.1","NA,SNORD116-4,IPW,SNORD116-2,SNORD116-19,SNORD116-22,SNORD116-28,SNORD115-7"
13206,0,0,0,0,0,0,0,2,"100033414","uc001yxi.3","SNORD116-2"
13207,0,0,0,0,0,0,0.33,0,"100033415","uc001yxk.3","SNORD116-3"
13208,0,0,0,0,0,0,0.33,0,"100033417","uc001yxo.3","SNORD116-5"
13209,0,0,0,0,0,0,0,0,"100033420","uc001yxr.3","SNORD116-8"
13210,0,0,0,0,0,0,0.33,0,"100033415","uc001yxs.3","SNORD116-3"
13211,0,0,0,0,0,0,0,0,"100033422","uc001yxt.3","SNORD116-10"
13212,0,0,0,0,0,0,0,0,"100033423","uc001yxu.3","SNORD116-11"
13213,0,0,0,0,0,0,0,0,"100033424","uc001yxv.1","SNORD116-12"
13214,0,0,0,1,0,0,0,0,"100033425","uc001yxw.4","SNORD116-13"
13215,0,1,0,0,0,0,0,0,"100033427","uc001yxz.3","SNORD116-15"
13216,0,2,0,0,0,0,0,0,"100033428","uc001yya.3","SNORD116-16"
13217,0,0,0,0,0,0,0,0,"727708","uc001yyc.3","SNORD116-19"
13218,0,0,0,0,0,0,0,0,"100033430","uc010ayk.3","SNORD116-18"
13219,0,6,0,25,0,1,0,1,"100033431","uc001yyf.3","SNORD116-20"
13220,0,0,0,0,0,0,0,0,"100033434","uc001yyh.3","SNORD116-23"
13221,0,0,0,0,0,0,0,0,NA,"uc001yyi.1",NA
13222,0,0,0,0,0,0,0,0,"100033435","uc001yyj.3","SNORD116-24"
13223,0,0,0,0,0,0,0,0,"100033436","uc001yyk.3","SNORD116-25"
13224,2,3.83,0,2.91,4.52,0,11.75,2.54,"100033438","uc001yyl.4","SNORD116-26"
13225,0,0,0,0,0,0,0,0,"100033821","uc001yyo.3","SNORD116-29"
13226,0,0,0,0,0,0,0,0,"145624","uc010ayn.1","PWAR1"
13227,0,0,0,0,0,0,0,0,"338433","uc001yyq.1","SNORD115-1"
13228,0,0,0,0,0,0,0,0,"100033437","uc001yyr.1","SNORD115-2"
13229,0,0,0,0,0,0,0,0,"100033440","uc001yyt.1","SNORD115-3"
13230,0,0,0,0,0,0,0,0,"100033441","uc001yyu.1","SNORD115-4"
13231,0,0,0,0,0,0,0,0,"100033442","uc001yyv.1","SNORD115-5"
13232,0,0,0,0,0,0,0,0,"100033443","uc001yyx.1","SNORD115-6"
13233,0,0,0,0,0,0,0,0,"100033445","uc001yzb.1","SNORD115-8"
13234,0,0,0,0,0,0,0,0,"100033446","uc001yzc.1","SNORD115-9"
13235,0,0,0,0,0,0,0,0,"100033447","uc001yzd.1","SNORD115-10"
13236,0,0,0,0,0,0,0,0,"100033448","uc001yze.1","SNORD115-11"
