"gene_id","235-1_M_265","235-1_N_257","235-1_P_273","235-1_T_281","235_M_217","235_N_209","235_P_225","235_T_233","entrez_id","transcript_id","gene_symbol"
43179,23.19,0,8.4,17.54,6.77,0,0,0,"100130298","uc022auy.2","LOC100130298"
43180,0,0,0,0,0,0,0,0,NA,"uc033bmy.1",NA
43181,0,0,0,0,1.56,0,0,0,"157807","uc003xug.2,uc003xuh.3,uc003xui.3","CLVS1"
43182,0,0,0,0,0,0,0,0,NA,"uc033bmz.1",NA
43183,28.38,5.35,1.57,18.68,15.33,21.47,6.44,25.4,"444","uc003xuj.3,uc003xul.3,uc003xum.3,uc003xun.3,uc003xuo.2,uc003xur.3,uc011leg.2,uc011leh.2,uc011lei.2,uc011lej.2,uc011lek.2,uc011lel.2,uc011lem.2","ASPH"
43184,0,0,0,0,0,0,0,0,NA,"uc033bna.1",NA
43185,23.95,51.75,73.49,13.34,259.97,16.28,56.59,63.84,NA,"uc022auz.1",NA
43186,0,0,0,0,0,0,0,0,"100616484","uc022ava.1","MIR4470"
43187,0,0,0,0,0,0,0,0,NA,"uc033bnb.1",NA
43188,0,0,0,0,0,0,0,0,NA,"uc033bnc.1",NA
43189,0,0,0,0,0,0,0,0,NA,"uc033bnd.1",NA
43190,0,0,0,0,0,0,0,0,NA,"uc003xut.3",NA
43191,0,0,0,0,0,0,0,0,"286183","uc010lyq.1","NKAIN3"
43192,0,0,0,0,0,0,0,0,NA,"uc033bne.1",NA
43193,6.05,12.99,5.58,8.15,13.56,11.11,4.96,12.2,"643763","uc010lyr.5","UG0898H09"
43194,0,0,0,0,0,0,0,0,"8836","uc003xuw.3","GGH"
43195,0,0,0,0,0,0,0,0,NA,"uc033bnf.1",NA
43196,0,28.94,0,0,0,0,0,0,NA,"uc033bng.1",NA
43197,3.64,0,0,0,0,0,0,0,"7274","uc003xux.2","TTPA"
43198,0,0,15.31,0,41.36,0,0,0,"101410533","uc031tbe.1","YTHDF3-AS1"
43199,44.52,1.9,1.06,8.96,19.47,4.05,7.73,21.7,"253943","uc031tbh.1,uc033bnh.1,uc033bni.1,uc033bnj.1,uc033bnk.1,uc033bnl.1,uc033bnm.1,uc033bnn.1","YTHDF3"
43200,0,0,0,0,0,0,0,0,NA,"uc033bno.1",NA
43201,0,0,0,0,0,0,0,0,NA,"uc003xvb.1",NA
43202,0,0,0,0,0,0,0,0,NA,"uc022avb.1",NA
43203,0.51,0,0,1.26,0.6,0,11.45,0,"286184","uc003xvc.3","LINC01289"
43204,0,0,0,0,0,0,0,0,NA,"uc033bnp.1",NA
43205,0,0,0,0.27,0.68,0.36,1.38,0.41,"100130155","uc003xvd.4,uc003xve.4,uc022avc.3,uc033bnq.1,uc033bnr.1","MIR124-2HG"
43206,0,0,0,0,0,0,0,0,"406908","uc003xvf.3","MIR124-2"
43207,0,0,0,0,0,0,0,0,"401463","uc003xvg.3,uc003xvh.5","LOC401463"
43208,0,0,0,0,0,0,0.18,0,"27319","uc003xvi.3","BHLHE22"
43209,0,0,0,0,0,0,0,0,"9420","uc003xvj.2","CYP7B1"
43210,0,0,0,0,0,0,0,0,NA,"uc033bns.1",NA
43211,0,0,0,0,0,0,0,0,NA,"uc033bnt.1",NA
43212,0,0,0,0,0,0,0,0,NA,"uc033bnu.1",NA
43213,0,0,0,0,0,0,0,0,NA,"uc033bnv.1",NA
43214,0,0,0,0,0,0,0,0,NA,"uc033bnw.1",NA
43215,0,0,0,0,0,0,0,0,"552859","uc022ave.1","LINC00251"
43216,5.33,2.43,2.15,2.07,0,4.84,1.78,2.78,"286186","uc003xvk.2","LINC01299"
43217,4.64,0,8.77,15.08,3.96,0,9.28,0.97,"55156","uc003xvl.3,uc011leo.2","ARMC1"
43218,0,0,0,0,0,0,0,0,NA,"uc033bnx.1",NA
43219,0,0,0,0,0,0,0,0,NA,"uc033bny.1",NA
43220,0,7.27,43.61,4.99,0,0.97,8.43,6.4,"9650","uc003xvm.2,uc003xvn.2,uc011lep.2","MTFR1"
43221,0,0,0,0,0,0,0,0,NA,"uc033bnz.1",NA
43222,0,0,0,0,0,0,0,0,NA,"uc033boa.1",NA
43223,0,0,0,0,0,0,0,0,NA,"uc033bob.1",NA
43224,0,0,0,0,0,0,0,0,NA,"uc022avf.1",NA
43225,27.99,19.69,4.83,24.35,70.53,14.71,983.07,29.34,"5150","uc003xvp.3,uc003xvq.3,uc003xvr.3","PDE7A"
43226,0,0,0,0,0,0,0,937.44,NA,"uc033boc.1",NA
43227,0,0,0,0,0,0,0,0,NA,"uc033bod.1",NA
43228,0,0,0,0,0,0,0,0,NA,"uc033boe.1",NA
43229,0,0,0,0,0,0,0,0,NA,"uc033bof.1",NA
43230,0,0,0,0,0,0,0,0,NA,"uc033bog.1",NA
43231,1.75,7.29,1.53,2.89,2.55,4.12,1.8,1.38,"85479","uc003xvs.1,uc003xvt.1","DNAJC5B"
43232,0,0,0,0,0,0,0,0,NA,"uc022avg.2",NA
43233,0,0,0,0,0,0,0,0,NA,"uc022avh.2",NA
43234,0,0,0,0,0,0,0,0,NA,"uc022avi.1",NA
43235,0,0,0,0,1.85,0,0,0,"84675","uc003xvu.3,uc003xvv.3,uc003xvw.3,uc003xvx.3","TRIM55"
43236,0,0,0,0,0,0,0,0,"1392","uc003xvy.2","CRH"
43237,2.61,0,6.73,4.03,14.1,3.43,9.87,13.78,"100505659","uc003xvz.3","LINC00967"
43238,0,0,0,0,0,0,0,0,NA,"uc033boh.1",NA
43239,0,0,0,0,0,0,0,0,NA,"uc033boi.1",NA
43240,0,0,0,0,0,0,0,0,NA,"uc033boj.1",NA
43241,0.44,1,0.15,4.89,6.73,1.11,2.07,0.31,"100505676","uc022avk.3","RRS1-AS1"
43242,0,0,0,0,0,7.43,0,1.71,"23212","uc003xwa.3","RRS1"
43243,1.95,2.09,0,34.52,0,0,3.39,24.38,"137872","uc003xwb.4,uc003xwc.4,uc003xwd.4,uc003xwe.4,uc003xwf.4,uc011leq.1,uc011ler.1,uc011les.2","ADHFE1"
43244,0,0,0,0,0,0,0.07,0,"254778","uc003xwg.3,uc003xwh.3,uc003xwi.3,uc011let.2","C8orf46"
43245,0.37,0,0,9.18,0,0,0,0,"4603,NA","uc003xwj.3,uc003xwk.3,uc003xwl.3,uc003xwm.3","MYBL1,NA"
43246,3.74,3.72,1.29,3.82,12.07,13.46,2.66,4.17,"80124","uc003xwn.3","VCPIP1"
43247,23.83,12.8,12.98,19.27,18.8,16.82,15.86,18.37,"100533105,23678","uc003xwp.3,uc003xwr.3,uc003xwt.3,uc003xwu.3","C8orf44-SGK3,SGK3"
43248,7.4,6.29,1.51,12.31,11.55,3.84,2.27,11.84,"56260","uc003xwo.2,uc003xwq.2","C8orf44"
43249,0,0,0,0,0,10.84,2.5,0,"26255","uc011leu.2","PTTG3P"
43250,0.37,0,0.52,3.12,1.33,0.47,0.54,6.92,"157777","uc003xwv.3,uc003xwy.4,uc003xwz.4,uc011lev.2,uc011lew.2,uc011lex.2","MCMDC2"
43251,0,0,0,0,0,0,0,0,NA,"uc033bok.1",NA
43252,25.74,33.65,9.6,52.42,55.64,23.95,19.76,27.94,"641638","uc003xxa.1","SNHG6"
43253,0,0,0,0,0,0,0,0,"641648","uc003xxb.1","SNORD87"
43254,0,0,0,0,0,0,0,0,"100129654","uc022avl.1","TCF24"
43255,0,0,0,0,0,0,0,0,"286187","uc003xxc.4","PPP1R42"
43256,7.06,10.91,27.92,29.57,42.3,6.19,12.13,17.49,"10987","uc003xxd.3,uc003xxe.3,uc003xxf.3,uc010lyu.1,uc010lyv.1","COPS5"
43257,0,0,0,0,0,0,0,0,NA,"uc022avn.1",NA
43258,7.63,15.96,6.92,27.46,9.73,0.99,19.72,3.59,"79848","uc003xxg.1,uc003xxh.1,uc003xxi.3,uc003xxj.3,uc003xxk.3,uc010lyw.3","CSPP1"
43259,0,0,0,0,0,0,0,0,NA,"uc033bol.1",NA
43260,19.22,13.48,7.01,14.85,13.28,2.54,9.34,30.45,"10565","uc003xxl.1,uc003xxm.2,uc003xxn.2,uc003xxo.2,uc003xxp.1","ARFGEF1"
43261,0,0,0,0,0,0,0,0,NA,"uc033bom.1",NA
43262,0,0,0,0,0,0,0,0,NA,"uc033bon.1",NA
43263,0,0,0,0,0,0,0,0,NA,"uc033boo.1",NA
43264,0,0,0,0,0,0,0,0,NA,"uc033bop.1",NA
43265,0,0,0,0,0,0,0,1,"57094","uc003xxq.4,uc003xxr.4,uc003xxs.2","CPA6"
43266,0,0,0,0,0,0,0,0,NA,"uc011ley.2",NA
43267,2.48,0,0,1.88,0,0.79,0.72,0.45,"NA,80243","uc003xxt.3,uc003xxu.1,uc003xxv.1,uc011lez.1","NA,PREX2"
43268,0,0,0,0,0,0,1.11,0,NA,"uc003xxw.1",NA
43269,0,1.36,3.06,3.34,10.21,0,4.5,6.53,"286189","uc003xxx.5","LOC286189"
43270,0,0,0,0,0,0,0,0,NA,"uc033boq.1",NA
43271,0,0,0,0,0,0,0,0,NA,"uc033bor.1",NA
43272,0,3.32,0,3.36,0,0,0.55,1.64,"116328","uc003xyb.3,uc010lyx.2,uc010lyy.2,uc010lyz.3","C8orf34"
43273,0,0,0,0,0,0,0,0,NA,"uc022avo.1",NA
43274,0,0,0,0,0,0,0,0,"100505718","uc003xyc.1","LOC100505718"
43275,0,0,0,0,0,0,0,0,NA,"uc022avp.1",NA
43276,0,0,0,0,0,0,0,0,NA,"uc033bos.1",NA
43277,0,0,0,0.18,0,0,0,0,"23213","uc003xyd.2,uc003xye.2,uc003xyf.2,uc003xyg.2,uc003xyh.1,uc010lza.1","SULF1"
43278,0,0,0,0,0,0,0,0,NA,"uc033bot.1",NA
43279,0,0,0,0,0,0,0,0,NA,"uc033bou.1",NA
43280,0,0,0,0,0,0,1.01,0,"23213","uc003xyi.1,uc003xyj.1","SULF1"
43281,0,0,0,0,0,0,0,0,"81796","uc003xyk.3,uc003xyl.3,uc010lzb.3,uc010lzc.2,uc011lfa.2","SLCO5A1"
43282,0,0,0,0,0,0,0,0,NA,"uc033bov.1",NA
43283,0,0,0,0,0,0,0,0,NA,"uc033bow.1",NA
43284,0,0,0,0,0,0.82,2.01,1.2,"63978","uc003xym.3","PRDM14"
43285,4.12,27.41,16.36,22.71,23.82,6.38,8.15,10.27,"10499","uc003xyn.1,uc011lfb.1","NCOA2"
43286,26.06,5.13,30.23,26.31,14.49,10.03,21.59,13.72,"23471","uc003xyo.2,uc011lfc.2","TRAM1"
43287,4.36,2.18,5.81,7.8,6.1,10.36,5.06,7.74,"286190","uc022avq.3","LOC286190"
43288,2.03,6.43,0,14.32,0,10.27,0,2.97,"51110","uc003xyp.3,uc033box.1","LACTB2"
43289,11.77,9.1,14.05,15.69,36.36,19.61,14.04,20.64,"389668","uc003xyq.3,uc010lzd.3,uc010lze.3,uc033boy.1","XKR9"
43290,0,0,0,0,0,0,0,0,NA,"uc033boz.1",NA
43291,0,0,0,0,0,0,2.52,0,"2138","uc003xyr.5,uc003xys.5,uc003xyt.5,uc003xyu.3,uc003xyv.3,uc010lzf.4,uc011lfe.2","EYA1"
43292,0,0,1.71,0,0,0,0.48,0.75,NA,"uc003xyw.3",NA
43293,0,0,0,0,0,0,0,0,NA,"uc022avs.1",NA
43294,0,0,0,0,0,0,0,0,NA,"uc033bpa.1",NA
43295,0,0,0,0,0,0,0,0,NA,"uc033bpb.1",NA
43296,0,0,0,0,0,0,0,0,NA,"uc033bpc.1",NA
43297,13.26,0,13.95,1.54,3.4,0,3.6,0,"9242","uc003xyx.1","MSC"
43298,3.82,0,0,0.24,2.42,0.49,3.89,0.63,"100132891","uc003xyy.3,uc011lff.2,uc022avt.1","LOC100132891"
43299,1.76,0,0,0,3.36,0,0.12,2.57,"8989","uc003xza.3","TRPA1"
43300,0,0,0,0,0,0,0,0,NA,"uc033bpd.1",NA
43301,0,0,0,0,0,0,0.25,0,"392232","uc022avu.1","LOC392232"
43302,0,0,0,0,0,0,0,0,NA,"uc033bpe.1",NA
43303,0,0.55,0,0,0,2.64,0,0,"9312","uc003xzb.3","KCNB2"
43304,176.38,166.31,122.76,214.94,282.41,162.26,128.7,327.89,NA,"uc033bpf.1",NA
43305,19.2,7.96,18.18,47.97,19.46,23.65,6.1,10.52,"7013","uc003xzc.2,uc003xzd.2,uc003xze.2","TERF1"
43306,5.01,2,0.72,1.57,0.89,0.57,0.72,1.99,"157869","uc003xzf.3","SBSPON"
43307,0,0,0,0,0,0,0,0,NA,"uc033bpg.1",NA
43308,0,0,0,0,0,0,0,0,"100130301","uc010lzh.1,uc010lzi.1,uc010lzj.1","LOC100130301"
43309,281.89,8.82,202.92,258.69,306.34,134.24,201.67,1014.97,"6129","uc003xzg.3","RPL7"
43310,1.83,3.74,1.37,6.49,1.35,2.4,1.07,6.49,"157506","uc003xzi.3,uc003xzj.3","RDH10"
43311,0,0,0,0,3.43,0,0,1.26,NA,"uc003xzk.3",NA
43312,0,0,0,0,0,0,0,0,NA,"uc033bph.1",NA
43313,2.06,11.58,7.07,6.06,15.96,0,5.84,6.41,"100128126","uc003xzl.3","STAU2-AS1"
43314,36.86,18.54,38.04,19.83,19.4,31.45,22.06,33.67,"27067","uc003xzm.3,uc003xzn.3,uc003xzo.3,uc003xzp.3,uc003xzq.3,uc003xzr.4,uc003xzs.4,uc010lzk.3,uc010lzl.1,uc011lfg.2,uc011lfh.2,uc011lfi.2","STAU2"
43315,33.25,25.4,33.24,17.14,111.82,9.85,458.25,34.21,"55284","uc003xzt.3,uc003xzu.4,uc003xzv.4,uc003xzw.4,uc031tbj.1,uc031tbk.1","UBE2W"
43316,3,5.13,0,6.19,1.3,9.58,3.5,22.49,"6921","uc003xzx.2,uc003xzy.2,uc003xzz.2,uc003yaa.2,uc022avv.1,uc022avw.1,uc022avx.1,uc022avy.1,uc022avz.1","TCEB1"
43317,4.87,0,0,3.02,3.35,2.37,10.25,4.06,"54968","uc003yab.3,uc003yac.3,uc022awa.1","TMEM70"
43318,48.67,39.78,72.81,0,46.35,0,0,31.86,"23643","uc003yad.3,uc022awb.1","LY96"
43319,0,0,0,0,0,0,0,0,NA,"uc033bpi.1",NA
43320,0,0,0,0,0,0,0,0,NA,"uc022awc.1",NA
43321,0,0,0,0,0,0,0,0,NA,"uc033bpj.1",NA
43322,0,0,0,0,0,0,0,0,NA,"uc033bpk.1",NA
43323,0,0,0,0,0,0,0,0,"56704","uc003yae.3,uc003yaf.3,uc003yag.1","JPH1"
43324,0,0,0,0,0,0,0,0,NA,"uc033bpl.1",NA
43325,11.89,15.1,5.1,0.54,4.14,4.42,0,3.98,"54332","uc003yah.3,uc003yai.4,uc011lfj.2","GDAP1"
43326,0,0,0,0,0,0,0,0,NA,"uc033bpm.1",NA
43327,0,0,0,0,0,0,0,0,"100847058","uc031tbl.1","MIR5681A"
43328,0,0,0,0,0,0,0,0,"100847091","uc031tbm.1","MIR5681B"
43329,0,0,0,0,0,0,0,0,"441355","uc003yaj.1","FLJ39080"
43330,0,0,0,0,0,0,0,0,NA,"uc033bpn.1",NA
43331,0,0,0,0,0,0,0,0,"100302260","uc022awd.1","MIR2052"
43332,0,0,0.98,0,0,0,0,0.49,NA,"uc003yak.1",NA
