"gene_id","833_M_280","833_M_BTK_216","833_N_272","833_P_288","833_P_BTK_224","833_T_296","833_T_BTK_232"
38908,0,0,0,3.86,0,0,0
38909,0,0,0,0.14,0,0.14,0
38910,0,0,0,0,0,0.33,0
38911,0,0,0,0,0,0,0
38912,0,0,0,0,0,0,0
38913,120.53,0,0,0,0,0,0
38914,0,0,0,0,0,0,0.25
38915,0,0,0,0,0,0,0
38916,0.86,0.13,0.29,0,0,0,0
38917,0,0,0,0,0,0,0
38918,175.16,0,0,0,0.29,0,0
38919,0,0,0,0,0,0,0
38920,0,0,0,0,0,0,0
38921,6.2,0,0,64.34,0,50.75,0
38922,0,0,0,0.14,0,0,0
38923,15.8,0,0,0,0,0,0
38924,0.36,0,0,2.82,0,0,0
38925,2.53,0,0,3.24,0,0,0
38926,0.8,0,2.2,0.43,0,0,0
38927,0.97,0,0,0.29,0,0,0
38928,0.02,0,0,0,0,0,0
38929,0,0,0,0,0,0,0
38930,0,0,0,0,0,0,0
38931,0,0,0,0,0,0,0
38932,0,0,0,0,0,0,0
38933,3.08,0,0,2.81,0,0,0
38934,0.27,0.14,0,0.43,0.14,0,0
38935,3.32,2,1,38.5,0,0.14,0
38936,11.53,1.71,2.53,94.57,4.04,0,0
38937,0.33,0,0,0,0,0,0
38938,0,0.35,0,0,0,0,0
38939,0.33,0.33,0,9.5,0,0,0.17
38940,0.25,0,0,47.5,0,0,0
38941,0,0,0,0,0,0,0
38942,0,0,0,26.51,0,0,0
38943,9.8,0.8,0.2,0.8,0,0,0
38944,0,0,0,0,0,0,0
38945,0,0,0,0,0,0,0
38946,0,0,0,0,0,0,0
38947,0,0,0,0,0,0,0
38948,0,0,0,0,0,0,0
38949,0,0,0,0,0,0,0
38950,0,0.25,0,0.25,0,0,0.25
38951,0,0.98,0,0,0,0,0
38952,0,0,0,8.67,0,0,0
38953,0,0,0,5.9,0,0,0
38954,1.25,0,0,0,0,1,0
38955,0,0,0,0,0,0,0
38956,0,0,0,0,0,0,0
38957,0,0,0,0,0,0,0
38958,0,0,0,0,0,0,0
38959,0,0,0,0,0,0,0
38960,8.75,0.17,0,0,0,0.7,0
38961,0,0,0,0,0,0,0
38962,0,0.17,0,333.28,0,9.14,0
38963,0,0,0,0,0,0,0
38964,0,0,0,0.17,0,0,0
38965,0,0,0,0,0,0,0
38966,0,0,0,0,0,0,0
38967,0,0,0,0,0,0,0
38968,0,0,0,5.65,0,0,0
38969,0,0,0,0,0,0,0
38970,0,0,0,2,0,0,0
38971,0,0,0,0,0,0,0
38972,0,0,0,0,0,0,0
38973,0,0,0.13,0,0,0,0
38974,48.06,0,3.29,18.46,0,19.22,0
38975,0,0,0,0,0,0,0
38976,0,0,0,0,0,0,0
38977,0,0,0,0,0,0,0
38978,0,0,0,0,0,0,0
38979,0,0,0,0,0,0,0
38980,0,0,0,0,0,0,0
38981,0,0,0,0,0,0,0
38982,0,0,0,0,0,0,0
38983,0,0,397.86,1.2,0,0,0
38984,0,0,0,0,0,0,0
38985,0,0,0,0,0,0,0
38986,0,0,0,0,0,0,0
38987,0,0,0,0,0,0,0
38988,0,0,0,0,0,0,0
38989,0,0,0,0,0,0,0
38990,0,0,0,0,0,0,0
38991,0,0,0,0,0,0,0
38992,0,0,0,0,0,0,0
38993,0,0,0,0,0,0,0
38994,0,0,0,0,0,0,0
38995,0,0,0,0,0,0,0
38996,0,0,0,0,0,0,0
38997,0,0,0,0,0,0,0
38998,0,0,0,0.94,0,0,0
38999,0,0,0,0,0,0,0
39000,0,0,0,0,0,0,0
39001,7.5,6,0,0,0,0,0
39002,0,0,0,0,0,0,0
39003,0,0,0,0,0,0,0
39004,0,0,0,0,0,0,0
39005,0,0,0,0,0,0,0
39006,0.67,7.66,0.33,44.9,7.33,0.25,0
39007,3.75,0,0,0,0,0,1
39008,4.8,0.25,0.13,0,0,0.25,0
39009,0,0,0,0,0,0,0
39010,11.09,0.68,2.33,4.39,0,0.25,0
39011,0,0,0,0,0,0,0
39012,2.12,0,0,0.25,0,1,0
39013,16.89,3.73,1.07,0.45,0,0,0
39014,0,0,0,0,0,0,0
39015,0,0,5.89,7.1,0.23,0.43,0.35
39016,0,6.96,0,0,6.4,0,0
39017,1.04,0.5,2.71,1.25,12,0,0
39018,0,0,0,0,0,0,0
39019,0,0,0,0,0,0,0
39020,1.01,1.26,0.86,0,0.14,0,0.43
39021,0,0,0,3.95,0,0,0
39022,0,0,0,0,0,0,0
39023,0,0,0,0,0,0,0
39024,0,0.24,0.99,0,0,0,0
39025,0,0,0,0,0,0,0
39026,0.17,0,0,1.83,0,0,0
39027,0,0,0,0,0,0,0
39028,0,0,0,0,0,0,0
39029,0,0,0,0,0,0,0
39030,1.5,0.17,0,5,0,0,0
39031,0,0,0,0,0,0,0
39032,0,0.17,1.5,8,0,46.5,0
39033,53.03,33.03,5.86,35.43,2.08,20.87,0.21
39034,0,0,0,0,0,7,0.2
39035,0,0,0,2.31,0,0,0
39036,0,0,0,0,0,0,0
39037,1.6,5,0,2.2,0.4,0.4,0
39038,0,0,0,0,0,0,0
39039,5.84,0,0,0.2,0,0,0
39040,86.51,4.7,2.77,784.97,0.73,2.91,0
39041,0,0,0,0.2,0,0.2,0
39042,0,0,0,0,0.56,0.01,0
39043,0,0,0,0,0,0,0
39044,0,0,0,0,0,0,0
39045,0,0,0,0,0,0,0
39046,0,0,0,0,0,0,0
39047,0,0,0,0,0,0,0
39048,0,0,0,0,0,0,0
39049,0,0,0,0,0,0,0
39050,0,0,0,0,0,0,0
39051,0,0,0,0,0,0,0
39052,0,0,0,0,0,0,0
39053,0,0,0,0,0,0,0
39054,0,0,0,0,0,0,0
39055,0,0,0,0,0,0,0
39056,0,0,0,0,0,0,0
39057,0,0,0,0,0,0,0
39058,0,0,0,0,0,0,0
39059,0,0.01,0,0.75,0,1.14,0
39060,0,0,0,0,0,0,0
39061,0,0,0,0,0,0,0
39062,0,0,0,0,0,0,0
39063,0,0,0,0,0,0,0
39064,0,0,0,0,0,0,0
39065,0,0,0,0,0,0,0
39066,0,0,0,0,0,0,0
39067,0,0,0,0,0,0,0
39068,0,0,0,0,0,0,0
39069,0,0,0,0,0,0,0
39070,0,0,0,0,0,0,0
39071,0,0,0,0,0,0,0
39072,0,0,0,0,0,0,0
39073,0,0,0,0,0,0,0
39074,0,0,0,0,0,0,0
39075,0,0,0,0,0,0,0
39076,0,0,0,0,0,0,0
39077,0,0,0,0,0,0,0
39078,0,0,0,0,0,0,0
39079,0,0,0,0,0,0,0
39080,0,0,0,0,0,0,0
39081,0,0,0,0,0,0,0
39082,0,0,0,0,0,0,0
39083,0,0,0,0,0,0,0
39084,0,0,0,0,0,0,0
39085,0,0,0,0,0,0,0
39086,0,0,0,0,0,0,0
39087,0,0,0,0,0,0,0
39088,0,0,0,0,0,0,0
39089,0,0.13,0.75,0,0.37,0,0.12
39090,0,0,0,0,0,0,0
39091,0,0,0,0,0,0,0
39092,0,0,0,0,0,0,0
39093,0,0,0,0,0,0,0
39094,0,0,0,0,0,0,0
39095,0,0,0,0,0,0,0
39096,33.94,0.14,0,0,0,0,0
39097,0,0,0,0,0,0,0
39098,0,0,0,0,0,0,0
39099,0,0,0,0,0,0,0
39100,0,0,1,3.94,0,0,0
39101,0,0,0,0,0,0,0
39102,5.54,0,0,0,0,0,0
39103,0,0,0,0,0,0,0
39104,0,0,0,0,0,0,0
39105,0,0,0,0,0,0,0
39106,0,0,0,0,0,0,0
39107,0,0,0,0,0,0,0
39108,0,0,0,0,0,0,0
39109,0,0,0,0,0.29,0,0
39110,0,0,0,0,0,0,0
39111,0.92,0,0,0,0,0,0
39112,0,0,0,0,0,0,0
39113,0,0,0,1,0,0,0
39114,0,0,0,0,0,0,0
39115,0,0,0,0,0,0,0
39116,0,0,0,0,0,0,0
39117,15.01,0,1.29,1.01,0,0,0
39118,0,0,0,0,0,0,0
39119,17.4,0,0,0,0,0,0
39120,0,0,0,0,0,0,0
39121,0.29,0.14,0,0.23,0,0.14,0
39122,0,0,6.96,0,0,0,0
39123,0,0,0,0,0,0,0
39124,0,0,0,0,0,0,0
39125,0,0,0,0.04,0,0,0
39126,0,0,0,0,0,0,0
39127,0,0,0,0,0,0,0
39128,0,0,0,0,0,0,0
39129,0,0,0,0,0,0,0
39130,0,0,0,0,0,0,0
39131,0,0,0,0,0,0,0
39132,0,0,0,0.04,0.05,0.07,0
39133,0,1,0,0,0,3.8,0
39134,0,3.81,0,6.08,1.06,3.41,0
39135,0.37,9.09,0,0,0,0,0
39136,0,0,0,0,0,0,0
39137,0,0,0,0,0,0,0
39138,0,0,0,0,0,0,0
39139,0,0,0,0,0,0,0
39140,0,0,0,0,0,0,0
39141,0,0,0,0,0,0,0
39142,0,0,0,0,0,0,0
39143,0,0.08,0.39,40.96,0.14,0,0
39144,0,0,0,0,0,0,0
39145,0,0,0.06,0.08,0,0.08,0
39146,0,0,15,0.29,0,0,0
39147,1.47,0,0,0,0,79.97,0
39148,0,0,0,0,0,0,0
39149,0,0.44,1.43,173.34,0.14,0,2.14
39150,2.87,0.14,0.15,0,0,0.43,0
39151,0,0,0,0,0,4.86,0
39152,0,0,0,1.69,0,0,0
39153,0,0,0,0.34,0,0,0
39154,32.6,0,0,112.13,0,7.28,0
39155,0,0,0.14,0.14,0,0,0
39156,0,0,0,53.05,0,0.12,0
39157,0.56,3.46,0,1.94,0,0.14,0
39158,0,0,1,0,2,0,0
39159,0,0,0,0,0,0,0
39160,0,0,0,4.04,0,0,0
39161,0,0,0,17.61,0,0,0
39162,0,0,0,0,0,0,0
39163,0,0,0,0,0,0,0
39164,0.25,0,0,1.46,0,0,0
39165,0,0,0,0,0,0,0
39166,0,0,0,0,0,0,0
39167,1.75,0,0,0,0,0,0
39168,0,0,0,0,0,0,0
39169,0,0,0,0,0,0,0
39170,0,0,0,0,0,0,0
39171,0,0,0,0,0,0,0
39172,0,0,0,0,0,0,0
39173,0,0,0,0,0,0,0
39174,0,0,0,0,0,0,0
39175,0,0,0,0,0,0,0
39176,0,0,0,0,0,0,0
39177,0,0,0,0,0,0,0
39178,0,0,0,0,0,0,0
39179,0,0,0,0,0,0,0
39180,0,0,0,0,0,0,0
39181,0,0,0,0,0,0,0
39182,0,0,0,0,0,0,0
39183,0,0,0,0,0,0,0
39184,0,0,0,0,0,0,0
39185,0,0,0,5.43,0,1.09,0
39186,0,0,0,0,0,0,0
39187,0,0,0,0,0,0,0
39188,0,0,0,0,0,0,0
39189,0,0,0,0,0,0,0
39190,0,0,0,0,0,0,0
39191,4.66,0,0.8,0,1.95,0,0
39192,0,0,0,0,0,0,0
39193,176.11,2.57,60.51,504.78,37.82,1,0
39194,0,0,0,0,0,0,0
39195,0,0,0,0,0,0,0
39196,0,0,0,0,0,0,0
39197,0,0,0,0,0,0,0
39198,12.5,0,22.37,17.41,0,1.14,0.14
39199,0,0,0,0,0,0.12,0
39200,0,0,0,0,0,0,0
39201,0,0,0,3.86,0,0,0
39202,0,0,0,0.14,0,0.14,0
39203,2,0,0,0,0,0,0
39204,0,0,0,0,0,0,0
39205,0,0,0,0,0,0,0
39206,10.92,0.5,0.83,0.17,0,1.33,0
39207,0,0,0,0,0,0,0.25
39208,0,0,0,0,0,0,0
39209,0.86,0.13,0.29,0,0,0,0
39210,17.96,0,2,68.83,0.29,13.88,0
39211,0,0,0,0,0,0,0
39212,0,0,0,0,0,0,0
39213,6.6,0.33,0,55.57,0,35.65,0
39214,0,0,0,0.14,0,0,0
39215,0,0,0,0,0,0.42,0
39216,3.43,0.82,0,1.18,0,0,0
39217,1.07,0.74,0,7.56,0,0,0
39218,0.8,0,2.2,0.43,0,0,0
39219,0.97,0,0,0.29,0,0,0
39220,0.02,0,0,0,0,0,0
39221,0,0,0,0,0,0,0
39222,0,0,0,0,0,0,0
39223,0,0,0,0,0,0,0
39224,0,0,0,0,0,0,0
39225,0,0,0,1.19,0,0,0
39226,0.27,0.14,0,0.43,0.14,0,0
39227,3.32,2,1,38.5,0,0.14,0
39228,0,0,0,23.87,0,0,0
39229,0,0,0,0,0,0,0
39230,0,0,0,0,0,0,0
39231,0,0,0,0,0,0,0
39232,0,0,0,0,0,0,0
39233,0,0.25,0,0.25,0,0,0.25
39234,0,0,0,1.52,0,0,0
39235,0,0,0,0,0,0,0
39236,0,0,0,0,0,0,0
39237,0,0,0,0,0,0,0
39238,0,0,0,0,0,0,0
39239,0,0,0,0,0,0,0
39240,0,0,0,0,0,0,0
39241,0,0,0,9.58,0.14,12.45,0
39242,0,0,0,0,0,0,0
39243,0.71,0.14,0,0.17,0,0.29,0
39244,0,0,0,0,0,0,0
39245,0,0,0,0,0,0,0
39246,0.29,2.98,0.79,47.57,0.2,8.76,0
39247,19.36,10.9,0.12,37.44,0,0.4,0
39248,0.14,1.04,0,15.86,0,0,0
39249,39.22,0,6.68,72.63,2.83,0,0
39250,0,0,0,0,0,0,0
39251,0,0,0,0,0,0,0
39252,0,0,0,0,0,0,0
39253,0,0,0,0,0,0,0
39254,0,0,0,0,0,0,0
39255,0,0,0,0,0,0,0
39256,0,0,0,0,0,0,0
39257,0,0,0,0,0,0,0
39258,0,0,0,0,0,0,0
39259,0,0,0,0,0,0,0
39260,0,0,0,0,0,0,0
39261,0,0,0,0,0,0,0
39262,0,0,0,0,0,0,0
39263,0,0,0,0,0,0,0
39264,0,0,0,0,0,0,0
39265,0,0,0,0,0,0,0
39266,0,0,0,0,0,0,0
39267,0,0,0,0,0,0,0
39268,0,0,0,0,0,0,0
39269,0,0,0,0,0,0,0
39270,0,0,0,0,0,0,0
39271,0,0,0,0,0,0,0
39272,0,0,0,0,0,0,0
39273,0,0,0,1,0,0,0
39274,0,0,0,0,0,0,0
39275,0,0,0,0,0,0,0
39276,0,0,0,0,0,0,0
39277,0,0,0,0,0,0,0
39278,0,0,0,0,0,0,0
39279,0,0,0,0,0,0,0
39280,0,0,0,3.62,0,0,0
39281,0,0,0,4.83,0,0,0
39282,9.06,1.29,0.14,0.04,0,0.82,0
39283,4.81,0.25,0.13,0,0,0.25,0
39284,16.89,0.29,0,1.43,0,0,0
39285,0,0,0,1.28,0,0.25,0
39286,0,0,0,0,0,0,0
39287,0,0,0,0.25,0,0,0
39288,17.9,2.58,0.57,0.29,0,0,0
39289,0,0,0,0,0,0,0
39290,4.64,18.28,5.89,8,0.23,0.43,0.44
39291,0,0,0,14.52,0,0,0
39292,0,0,0,0,0,0,0
39293,0,0.43,0.39,4.71,12,0,0
39294,0,0,0,0,0,0,0
39295,0,0,0,0,0,0,0
39296,1.01,1.26,0.86,0,0.14,0,0.43
39297,5.98,15.68,0,0,2,0,1
39298,0,0,0,0,0,0,0
39299,0,0,0,0,0,0,0
39300,0.99,0.02,0.03,0,0,0,0
39301,0,0,0,0,0,0,0
39302,0.17,0,0,1.83,0,0,0
39303,0,0,0,0,0,0,0
39304,0,0,0,0,0,0,0
39305,0,0,0,0,0,0,0
39306,0,0.17,0,0,0,0,0
39307,0,0,0,0,0,0,0
39308,0,0,0,0,0,0,0
39309,0,0,0,0,0,0,0
39310,0,0,0,0,0,0,0
39311,0,0,0,0,0,0,0
39312,0,0,0,0,0,0,0
39313,0,0,0,0,0,0,0
39314,0,0,0,0,0,0,0
39315,0,0,0,0,0,0,0
39316,0,0,0,0,0,0,0
39317,0,0,0,0,0,0,0
39318,0,0,0,0,0,0,0
39319,0,0,0,0,0,0,0
39320,0,0,0,0,0,0,0
39321,0,0,0,0,0,0,0
39322,0,0,0,0,0,0,0
39323,0,0,0,0,0,0,0
39324,0,0,0,0,0,0,0
39325,0,0.01,0,0.75,0,1.14,0
39326,0,0,0,0,0,0,0
39327,0,0,0,0,0,0,0
39328,0,0,0,0,0,0,0
39329,0,0,0,0,0,0,0
39330,0,0,0,0,0,0,0
39331,0,0,0,0,0,0,0
39332,0,0,0,0,0,0,0
39333,0,0,0,0,0,0,0
39334,0,0,0,0,0,0,0
39335,0,0,0,0,0,0,0
39336,0,0,0,0,0,0,0
39337,0,0,0,0,0,0,0
39338,0,0,0,0,0,0,0
39339,0,0,0,0,0,0,0
39340,0,0,0,0,0,0,0
39341,0,0,0,0,0,0,0
39342,0,0,0,0,0,0,0
39343,0,0,0,0,0,0,0
39344,0,0,0,0,0,0,0
39345,0,0,0,0,0,0,0
39346,0,0,0,0,0,0,0
39347,0,0,0,0,0,0,0
39348,0,0,0,0,0,0,0
39349,0,0,0,0,0,0,0
39350,0,0,0,0,0,0,0
39351,0,0,0,0,0,0,0
39352,0,0,0,0,0,0,0
39353,0,0,0,0,0,0,0
39354,0,0.13,0.75,0,0.37,0,0.12
39355,0,0,0,0,0,0,0
39356,0,0,0,0,0,0,0
39357,0,0,0,0,0,0,0
39358,0,0,0,0,0,0,0
39359,0,0,0,0,0,0,0
39360,0,0,0,0,0,0,0
39361,21.96,0.14,0,0,0,0.17,0
39362,0,0,0,0,0,0,0
39363,0,0,0,0,0,0,0
39364,1.97,0,0,2.99,0,0,0
39365,0,0,0,0,0,0,0
39366,68.67,0,0,31.99,0,0,0
39367,0,0,0,0,0,0,0
39368,0,0,0,0,0,0,0
39369,0,0,0,1,0,0,0
39370,0,0,0,0,0,0,0
39371,0,0,0,1.83,0.29,0.25,0
39372,0,0,0,0,0,0,0
39373,22.62,4.82,21.83,106.96,0,142.45,1.87
39374,0,0,0,0.94,0,0,0
39375,0,0,0,0,0,0,0
39376,0,0,0,0,0,0,0
39377,1,0,0,0,0,0,0
39378,0,0,0,0,0,0,0
39379,0,0,0,31.37,0,0,0
39380,0.29,0.14,0,0.23,0,0.14,0
39381,0,0.71,32.01,0,0,15.5,0
39382,0,0,0,0,0,0,0
39383,0,0,0,0,0,0,0
39384,0,0,0,0,0,0,0
39385,0,0,0,0,0,0,0
39386,0,0,0,0,0,0,0
39387,0,0,0,0,0,0,0
39388,0,0,0,1,0,0,0
39389,0,0,0,0,0,0,0
39390,0,0.08,0.42,22.43,0.14,0,0
39391,0,0,0,0,0,0,0
39392,0.76,0,0.21,0.19,0,0.19,0
39393,0,0,15,0.29,0,0,0
39394,0,3.52,0,0,0,32.52,0
39395,0,0,0,0,0,0,0
39396,0,0.44,1.43,0,0.14,0,2.14
39397,2.87,0.14,0.15,0,0,0.43,0
39398,0,0,0,0,0,4.86,0
39399,0.5,0,4.57,1.69,0,0,0
39400,0,0,0,18.28,0,0,0
39401,22.04,0,0,138.36,0,0,0
39402,0.33,0,0.14,0.14,0,0,0
39403,0.27,0,0,0.91,0,0.88,0
39404,0.56,3.46,0,1.94,0,0.14,0
39405,0,0,0,0,0,0,0
39406,0,0,0,0,0,0,0
39407,11,0,0,0,0,0,0
39408,0,0,0,0,0,0,0
39409,0,0,0,0,0,0,0
39410,4,0,0,0,0,0,0
39411,0,0,0,0,0,0,0
39412,0,0,0,0,0,0,0
39413,0,0,0,0,0,0,0
39414,0,0,0,0,0,0,0
39415,0,0,0,0,0,0,0
39416,0,0,0,0,0,0,0
39417,0,0,0,0.35,0.84,0,0
39418,0,0,0,0,0,0,0
39419,0,0,0,0,0,0,0
39420,0,0,0,0,0,0,0
39421,0,0,0,0,0,0,0
39422,0,0,0,0,0,0,0
39423,0,0,0,0,0,0,0
39424,0,0,0,0,0,0,0
39425,0,0,0,0,0,0,0
39426,0,0,0,0,0,0,0
39427,0,0,0,0,0,0,0
39428,0,0,0,0,0,0,0
39429,0,0,0,14.84,0,1.9,0
39430,0,0,0,0,0,0,0
39431,0,0,0,0,0,0,0
39432,0,0,0,0,0,0,0
39433,0,0,0,0,0,0,0
39434,0,0,0,0.2,0,0,0
39435,0,0,0,0,0,0,0
39436,121.97,27.29,101.49,265.92,18.37,2.99,1
39437,0,0,0,0,0,0,0
39438,0,0,0,0,0,0,0
39439,0.87,0,0,42.87,0,0,0
39440,0,0,0,0.2,0,0,0
39441,0,0,2.32,0,0,0,0
39442,0,0,0,0,0,0,0
39443,12.5,0,0,0,0,0.63,0.14
39444,0,0,0,0,0,0.12,0
39445,0,0,0,3.86,0,0,0
39446,0.25,0,0,0.14,0,0.14,0
39447,0,0,0,0,0,0.33,0
39448,0,0,0,0,0,0,0
39449,0,0,0,0,0,0,0
39450,65.16,0,0,0,0,0,0
39451,21.28,0,0,0,0,0,0.25
39452,0,0,0,0,0,0,0
39453,0,0.13,0,0,0,0,0
39454,0,0,0,0,0,0,0
39455,64.76,0,2,25.62,0.29,5.22,0
39456,0,0,0,0,0,0,0
39457,0,0,0,0,0,0,0
39458,6.6,0.33,0,63.05,0,3.12,0
39459,0,0,0,0.14,0,0,0
39460,15.8,0,0,0,0,0,0
39461,2.23,1.02,0,9.4,0,0,0
39462,0,1.44,0,5.91,0,0.47,0
39463,0.8,0,2.2,0.43,0,0,0
39464,0.97,0,0,0.29,0,0,0
39465,0.02,0,0,0,0,0,0
39466,0,0,0,0,0,0,0
39467,0,0,0,0,0,0,0
39468,0,0,0,0,0,0,0
39469,0,0,0,0,0,0,0
39470,0.43,1.01,0,5.02,0,0,0
39471,0.27,0.14,0,0.43,0.14,0,0
39472,3.32,2,1,38.5,0,0.14,0
39473,13.5,3.21,0,68.66,3.38,0,0
39474,0.33,0,0,0,0,0,0
39475,0,0.35,0,0,0,0,0
39476,0.33,0.33,0,9.5,0,0,0.17
39477,0,0,0,0,0,0,0
39478,0,0,0,0,0,0,0
39479,0,0,0,0,0,0,0
39480,0,0,0,0,0,0,0
39481,0,0.25,0,0.25,0,0,0.25
39482,1,0,0,0,0,0,0
39483,0,0,0,0,0,0,0
39484,0,0,0,2.16,0,0,0
39485,1.25,0,0,0,0,1,0
39486,0,0,0,0,0,0,0
39487,0,0,0,0,0,0,0
39488,0,0,0,0,0,0,0
39489,0,0.17,0,7.89,0,0.7,0
39490,0,0,0,0,0,0,0
39491,0,0.17,0.2,3.61,0,9.14,0
39492,11.6,0,0,0,0,0,0
39493,0,0,0,0.17,0,0,0
39494,0,0,0,0,0,0,0
39495,0,0,0,0,0,0,0
39496,0,0,0,0,0,0,0
39497,0,0,0,0,0,0,0
39498,0,0,0,2,0,0,0
39499,0,0,0,0,0,0,0
39500,0,0,0,0,0,0,0
39501,0,0,0.13,0,0,0,0
39502,0,0.12,13.32,29.8,1,0.75,0.27
39503,0,0,0,0,0,0,0
39504,0,0,0,0,0,0,0
39505,0,0,0,0,0,0,0
39506,0,0,0,0,0,0,0
39507,24.29,0,0,24.93,0.14,0,0
39508,0,0,0,0,0,0,0
39509,0.71,0.14,0,0.17,0,0.29,0
39510,0,0,0,0,0,0,0
39511,0,0,0,0,0,0,0
39512,0.29,0,0.79,9.66,0.2,8.76,0
39513,24.75,10.9,0.12,0.61,0,0,0
39514,0.14,0,0,5.86,0,0,0
39515,0,0,0,0,0,0,0
39516,0,0,0,0,0,0,0
39517,0,0,0,0,0,0,0
39518,0,0,0,0,0,0,0
39519,0,0,0,0,0,0,0
39520,0,0,0,0,0,0,0
39521,0,0,0,0,0,0,0
39522,0,0,0,0,0,0,0
39523,0,0,0,0,0,0,0
39524,59.71,1,0,3.71,0,1,0
39525,0,0,0,0,0,0,0
39526,0,0,0,0,0,0,0
39527,7.5,6,0,0,0,0,0
39528,0,0,0,0,0,0,0
39529,0,0,0,0,0,0,0
39530,0,0,0,0,0,0,0
39531,9,23.69,0,1,0,0.25,0
39532,65.86,1.29,1.14,35.71,0,6.07,0
39533,4.8,0.25,0.12,0,0,0.25,0
39534,16.89,0.29,0,1.43,0,0,0
39535,7.47,16.46,3.23,6.14,0.83,2.58,0
39536,0,0,0,0,0,0,0
39537,1.3,0,0,0.25,0,0,0
39538,2.4,3.73,1.07,0.45,0,0,0
39539,0,0,0,0,0,0,0
39540,4.64,18.28,5.89,8,0.23,0.43,0.44
39541,103.61,0,10.39,5.95,0,0,0
39542,0,0,0,0,0,0,0
39543,0.42,0.19,0,2.41,0,0,0
39544,0,0,0,0,0,0,0
39545,0,0,0,0,0,0,0
39546,1.01,1.26,0.86,0,0.14,0,0.43
39547,16.1,0.05,9.3,3.17,0,0,0
39548,0,0,0,0,0,0,0
39549,0,0,0,0,0,0,0
39550,0,1.24,0.99,10.58,0,0,0
39551,0,0,0,0,0,0,0
39552,0.17,0,0,1.83,0,0,0
39553,0,0,0,0,0,0,0
39554,0,0,0,0,0,0,0
39555,0,0,0,0,0,0,0
39556,1.5,0.17,0,0,0,0,0
39557,1,0,0,0,0,0,0
39558,0,0.17,1.5,8,0,3.59,0
39559,53.03,33.03,5.86,35.43,2.08,20.87,0.21
39560,0,0,0,0,0,7,0.2
39561,1.3,0,0,2.19,0,1.5,0
39562,0,0,0,0,0,0,0
39563,1.6,5,0,2.2,0.4,0.4,0
39564,0,0,0,0,0,0,0
39565,5.63,0,0,0.2,0,0,0
39566,102.79,9.25,8.84,495.72,0.47,10.72,1
39567,0,0,0,0.2,0,0.2,0
39568,60.36,0.86,1.9,17.74,0,4.36,0
39569,0,0,0,0,0,0,0
39570,0,0,0,0,0,0,0
39571,0,0,0,0,0,0,0
39572,0,0,0,0,0,0,0
39573,0,0,0,0,0,0,0
39574,0,0,0,0,0,0,0
39575,0,0,0,0,0,0,0
39576,0,0,0,0,0,0,0
39577,0,0,0,0,0,0,0
39578,0,0,0,0,0,0,0
39579,0,0,0,0,0,0,0
39580,0,0,0,0,0,0,0
39581,0,0,0,0,0,0,0
39582,0,0,0,0,0,0,0
39583,0,0,0,0,0,0,0
39584,0,0,0,0,0,0,0
39585,0,0,0,0,0,0,0
39586,0,0.01,0,0.75,0,1.14,0
39587,0,0,0,0,0,0,0
39588,0,0,0,0,0,0,0
39589,0,0,0,0,0,0,0
39590,0,0,0,0,0,0,0
39591,0,0,0,0,0,0,0
39592,0,0,0,0,0,0,0
39593,0,0,0,0,0,0,0
39594,0.04,0,0.4,0,0,0.62,0
39595,0,0,0,0,0,0,0
39596,0,0,0,0,0,0,0
39597,0,0,0,0,0,0,0
39598,0,0,0,0,0,0,0
39599,0,0,0,0,0,0,0
39600,0,0,0,0,0,0,0
39601,0,0,0,0,0,0,0
39602,0,0,0,0,0,0,0
39603,0,0,0,0,0,0,0
39604,0,0,0,0,0,0,0
39605,0,0,0,0,0,0,0
39606,0,0,0,0,0,0,0
39607,0,0,0,0,0,0,0
39608,0,0,0,0,0,0,0
39609,0,0,0,0,0,0,0
39610,0,0,0,0,0,0,0
39611,0,0,0,0,0,0,0
39612,0,0,0,0,0,0,0
39613,0,0,0,0,0,0,0
39614,0,0,0,0,0,0,0
39615,0,0,0,0,0,0,0
39616,0,0,0,0,0,0,0
39617,5.97,0.13,0.75,14.52,0.37,0,0.12
39618,0,0,0,0,0,0,0
39619,0,0,0,0,0,0,0
39620,0,0,0,0,0,0,0
39621,0,0,0,0,0,0,0
39622,0,0,0,0,0,0,0
39623,0,0,0,0,0,0,0
39624,0,0.14,0,0,0,0.17,0
39625,0,0,0,0,0,0,0
39626,0,0,0,0,0,0,0
39627,1.14,0.24,1,8.27,0,0,0
39628,0,0,0,0,0,0,0
39629,0,0,0,0,0,0,0
39630,0,0,0,0,0,1,0
39631,0,0,0,0,0,0,0
39632,0,0,0,0,0,0,0
39633,0,0,0,0,0,0,0
39634,0,0,0,0,0,0,0
39635,0,0,0,2.91,0,0,0
39636,0,0,0,0.36,0,0,0
39637,0,0,0,0,0,0,0
39638,1,0,0,21.16,0,2,0
39639,0,0,0,0,0,0,0
39640,0,0,0,0,0,0,0
39641,1,0,0,2.15,0,0,0
39642,0,0,0,2.79,0,0,0
39643,0,0,0,0,0,0,0
39644,0,0,0,6.02,0,0,0
39645,0,0,0,3.37,0,0,0
39646,0,0,0,0,0,0,0
39647,0,0,0,0,1,0,0
39648,0,0,0,0,0,0,0
39649,0,0,0,0,0,0,0
39650,0,0.71,0,0,0,0,0
39651,0,0,0,0,0,0,0
