gene_id,235-1_P_273,235-1_M_265,235-1_N_257,235-1_T_281,235_P_225,235_M_217,235_N_209,235_T_233
42365,6.95,5.57,0,39.9,3.79,0,0,19.61
42366,741.63,305.05,90.72,333.24,151.08,459.85,278.59,416.85
42367,0,0,0,0,0,0,0,18.42
42368,0,0,0,0,0,0,0,3.83
42369,0,0,0,5.21,0,0,0,17.53
42370,0,0,0,11.5,0,0,0,0
42371,0,0,0,0,0,0,0,15.64
42372,0,0,0,22.63,0,0,0,32.42
42373,0,0,0,0,0,0,0,23.66
42374,0,0,0,0,0,0,0,0
42375,0,0,0,77.81,6.05,0,15.99,165.02
42376,0,0,0,0,0,7.51,0,48.29
42377,0,0,0,0,0,0,0,5.52
42378,0,0,0,0,0,0,0,0
42379,0,0,0,0,0,0,0,0
42380,0,0,0,6.27,0,0,0,0
42381,0,0,0,0,0,0,0,0
42382,0,0,0,2.77,0,0,0,0
42383,0,0,0,0,0,0,0,0
42384,0,0,0,0,0,0,0,0
42385,0,0,0,0,0,0,0,0
42386,0,0,0,5.67,0,0,0,13.4
42387,0,0,0,28.01,3.69,0,13.59,53.87
42388,0,0,0,0,0,0,0,0
42389,0,0,0,0,0,0,0,0
42390,0,0,0,0,0,0,0,0
42391,0,0,0,1.96,0,0,0,0
42392,0,0,0,123.39,0,0,0,14.65
42393,0,0,0,25.08,0,0,0,0
42394,0,0,0,0,0,0,0,0
42395,0,0,0,0,0,0,0,0
42396,0,0,0,34.06,0,0,0,0
42397,0,0,0,9.04,0,0,0,8.19
42398,0,0,0,0,0,0,0,0
42399,0,0,0,36.84,0,0,0,12.46
42400,0,0,0,0,0,0,0,28.4
42401,1.82,2.16,0,40.26,1.39,4.35,0,62.56
42402,0,0,0,25.84,0,0,0,0
42403,95,67.61,19.96,327.46,21.82,91.55,18.49,777.36
42404,0,0,0,0,0,0,0,0
42405,0,0,0,5.86,0,0,0,39.55
42406,0,0,0,0,7.31,16.77,0,0
42407,0,0,0,0,1.99,0,0,7.92
42408,0,0,0,14.08,5.56,0,0,134.02
42409,0,2.22,0,28.14,6.27,5.85,4.3,50.13
42410,0,0,0,221.67,6.72,13.7,0,194.26
42411,0,0,1.66,0.46,0,0,0,0
42412,0,0,0,0,0,0,0,0
42413,0,0,0,0,0,0,0,0
42414,0,0,0,0,0,0,0,0
42415,0,0,0,0,0,0,0,0
42416,0,0,0,0,0,0,0,0
42417,0,0,0,0,0,0,0,0
42418,15.18,109.09,4.79,40.09,0,131.25,28.53,125.01
42419,0,0,0,28.5,1.12,0,0,44.95
42420,0,7.77,0,6.48,0.11,3.56,0,29.5
42421,0,0.48,0.47,0,0,0,0,0
42422,0,0,0,12.23,0,0,0,0
42423,0,0,0,0,0,0,0,0
42424,0,0,0,0,0,0,0,0
42425,0,0,0,0,0,0,0.27,0
42426,0,0,0,0,0,0,0,0
42427,0,0,0,0,0,0,0,0
42428,0,3.57,0.59,9.17,4.32,3.26,0,1.51
42429,0,0,0,0,0,0,1.6,0
42430,0,0,0,0,0,0,0,0
42431,0,0,0,0,0,0,0,0
42432,0,0,0,0.24,0,0,0,0
42433,0,0.21,0.93,0.83,1.54,2.49,10.68,0.49
42434,9.1,40.18,3.59,3.39,22.33,11.69,5.07,29.34
42435,0,0.42,0.5,2.4,6.22,5.91,6.14,0.73
42436,2.03,0.23,0.07,0.29,0,0.34,0.39,0.72
42437,0,0,0,0,0,0,0,0
42438,0,0,0,0,0,0,0,0
42439,0,0,0,0,0,0,0,0
42440,0,0,0,0,0,66.96,0,0
42441,0,0,0,0,0,0,0,0
42442,1.95,0,1.06,1.81,0.65,0,0,1.43
42443,0,0,0,0,0,0,0,0
42444,2.85,0.6,0.36,6.56,0.31,0.29,6.87,0.62
42445,3.74,2.58,3.03,30.19,8.67,15.23,8.07,55.68
42446,0,0.44,0,0.76,0,2.46,0,0.44
42447,0,0,0,0,0,0,0,0
42448,0,0,0,0,0,0,1.6,0
42449,0,0,0,0,0,0,0,0
42450,0,0,0,0,0,0,0,0
42451,0,0,0,0,0,0,0,0
42452,0,0,0,0,0.17,0,0,0
42453,3.26,3.13,0.09,6.63,4.22,1.33,4.47,5.41
42454,1.81,0,1.01,0.8,0,0.67,0,1.52
42455,0,0,0,0,0,0,0.66,0
42456,2.22,4.93,0.4,8.86,6.91,8.56,0,6.3
42457,0,0,0,0.5,1.94,3.55,0,0.89
42458,0,0,0,0,0,0,0,0
42459,0,0,0,0,0,0,0,0
42460,2.24,3.91,0.66,1.75,3.39,4.97,3.45,2.72
42461,12.86,39.1,6.91,12.39,16.93,62.09,0.79,18.33
42462,0,0,0,0,0,0,0,0
42463,0,0,0,0,0,0,0,0
42464,0,0,0,0,0,0,0,0
42465,0,0,0,0,0,0,0,0
42466,0,0,0,0,0,0,0,0
42467,0,0,0,0,0,0,0,0
42468,0,0,0,0,0,0,0,0
42469,1.19,2.15,1.34,1.24,1.54,5.33,0.48,3.08
42470,0,0,0,0,0,0,0,0
42471,0,0,0,0,0,0,0,0
42472,0,0.44,0,1.98,2.95,0.88,1.14,1.48
42473,0,0,0,0.04,0,0,0,0
42474,3.43,0,0,0.12,0.18,0,24.96,0
42475,0,0,0,0,0,0,0,0
42476,0,0,0,0,0,0,0,0
42477,0,0,0,0,0,0,0,0
42478,0,0,0,0.02,0,0,0,0.29
42479,0,0,0,0,0,0,0,0
42480,0,0,0,0,0.19,0,0,0
42481,0,0,0,0,0,0,0,0
42482,0,0,0,0,0,0,0,0
42483,0,0,0,0,0,0,0,0
42484,0,0,0,0,0,0,0,0
42485,0,0,0,0,0,0,0,0
42486,0,0,0,0,0,0,0,0
42487,0,22.35,0,18.26,0,0,0,0
42488,0,0,0,0,0,0,0,0
42489,0,0,0,0,0,0,0,0
42490,0,0,0,0,0,0,0,0
42491,0,0,0,0,0,0,0,0
42492,0,0,0,0,0,0,0,0
42493,0,0,0,0,0,0,0,0
42494,22.71,45.65,26.65,10.5,56.83,22.34,21.82,45.29
42495,1.76,5.1,1.15,5.37,65.82,10.41,0.8,2.66
42496,19.82,17.09,2.49,23.3,28.67,17.24,33.02,29.78
42497,3.12,3.82,1.84,3.07,4.25,2.64,1.41,2.88
42498,0,0,0,0,0,0,0,0
42499,2.71,4.75,0.55,0.85,1.75,0.25,2.62,0.37
42500,0,0,0,0,0,0,0,0
42501,0,0,0,0,0,0,0,0
42502,4.27,0.87,0.76,4.33,9.25,1.93,0.94,1.79
42503,0,0,0,0,0,0,0,0
42504,0,0,0,0,0,0,0,0
42505,0,0,0,0,0,0,0,0
42506,0,0,0,0,0,0,0,0
42507,0,0,0,0,0,0,0,0
42508,0,0,0,0,0,0,0,0
42509,0,0,0,0,0,0,0,0
42510,0,0,0,0,0,0,0,0
42511,0,0,0,0,0,0,0,0
42512,0,0,0,0,0,0,0,0
42513,0,0,0,0,0,0,0,0
42514,0,0,0,0,0,0,0,0
42515,0,0,0,0,0,0,0,0
42516,0,0,0,0,0,0,0,0
42517,0,0,0,0,0,0,0,0
42518,0,0,0,0,0,0,0,0
42519,0,0,0,0,0,0,0,0
42520,0,0.53,0.05,0.27,0.25,0.94,0.42,0.51
42521,0,0,0,0,0,0,0,0
42522,0,0,0,0,0,0,0,0
42523,0,0,0,0,0,0,0,0
42524,0,0,0,0,0,0,0,0
42525,0,0,0,0,0,0,0,0
42526,0,0,0,0,0,0,0,0
42527,0,0,0,0,0,0,0,0
42528,0,0,0,0,0,0,0,0
42529,0,0,0,0,0,0,0,0
42530,0,0,0,0,0,0,0,0
42531,0,0,0,0,0,0,0,0
42532,0,0,0,0,0,0,0,0
42533,0,0,0,0,0,0,0,0
42534,0,0,5.95,0,0,0,0.3,0
42535,0,0,0,0,0,0,0,0
42536,0,0,0,0,0,0,0,0
42537,0,0,5.95,0,0,0,0.3,0
42538,0,0,0,0,0,0,0,0
42539,0,0,0,0,0,0,0,0
42540,0,0,0,0,0,0,0,0
42541,0,0,0,0,0,0,0,0
42542,0,0,0,0,0,0,0,0
42543,0,0,0,0,0,0,0,0
42544,0,0,0,0,0,0,0,0
42545,0,0,0,0,0,0,0,0
42546,0,27.24,0,0,0,0,0,0
42547,0,0,0,0,0,0,0,0
42548,0,0,0,0,0,0,0,0
42549,0,0,0,0,0,0,0,0
42550,0,0,0,0,0,0,0,0
42551,0,0,0,0,0,0,0,0
42552,0,0,0,0,0,0,0,0
42553,0,0,0,0,0,0,0,0
42554,0,0,0,0,0,0,0,0
42555,0,0,0,0,2.8,0,0,0
42556,0,0,0,0,0,0,0,0
42557,13.59,1.37,0.53,0,0,3.35,3.04,2.17
42558,0,0,0,0,0,0,0,0
42559,0,1.16,1.55,25.78,2.6,8.24,6.14,7.59
42560,0,0,0,0,0,0,0,0
42561,3.52,26.37,9.23,10.54,3.52,17.88,16.01,8.36
42562,0,0,0,0,0,0,0,0
42563,0,0,0,0,0,0,0,0
42564,0,0,0,0,0,0,0,0
42565,0,1.37,1.58,12.93,0.96,5.85,3.51,3.16
42566,0.53,0.48,0.56,4.13,8.32,0,0,1.82
42567,0,0,0,0,0,0,0,0
42568,2.58,6.57,0.29,8.12,2.79,1.67,6.58,6.87
42569,0,0,0,0,0,0,0,0
42570,0,0,0,0,0,0,0,0
42571,0,0,0,0,0,0,0,0
42572,0,0,0,0,0,0,0,0
42573,0,0,0,1.87,4.11,0,0,0
42574,1.11,0.3,0.14,1.21,3.28,5.36,1.77,1.32
42575,0,0,0,0,0,0,0,0
42576,0,0,0,0,0,0,0,0
42577,6.43,9.95,1.95,5.27,4.03,27.28,4.92,15.91
42578,0,0,0,0,0,0,0,0
42579,0,0,0,0,0,0,0,0
42580,0,0,0,0,0,0,0,0
42581,0,0,0,0,0,0,0,0
42582,0,0,0,0,0,0,0,0
42583,0,0,0,0,0,0,0,0
42584,0,0,0,0,0,0,0,0
42585,0,0.94,0,2.04,1.07,18.34,0,0
42586,0,0,0,0,0,0,0,0
42587,0,0,0,0,0,0,0,0
42588,0,0.46,0,0.39,0.37,0,0,0.41
42589,0,0,0,0,0.06,0,7.34,0
42590,0,0,0,0,0,0,0,0
42591,0,0,0,0,0,0,0,0
42592,9.13,27.57,3.46,6.62,12.33,6.15,2.31,15.96
42593,0,0,0,0,0.92,0,0,9.06
42594,0,0,0,0,0,0,0,0
42595,0,0,0,0,0,0,0,0
42596,0,0,0,0.18,0,0,0,0
42597,0,0,0,0.16,0,0.38,0,0
42598,0,0,0,0,0,0,0,0
42599,0,0,0,0,0,0,0,0
42600,0,0,0,0,0,1.1,0,0
42601,0,0,0,0,0,0,0,0
42602,0.83,3.78,0.42,5.05,3.64,4.12,1.95,5.32
42603,0.87,5.13,0.5,4.56,15.11,26.57,7.28,13.61
42604,2.43,1.32,0.69,11.7,1.86,0.9,0,0
42605,0,0,0,0,0,0,0,0
42606,1.22,0,0,0,0,0,0,0
42607,0,0.83,3.82,0,0,0,0,0
42608,0,0,0,1.59,0,0,0,0
42609,0,0,0,0,0,0,0,0
42610,10.03,23.35,1.71,0.65,0.74,8.39,4.88,0.11
42611,189.7,237.1,90.93,74.51,147.03,273.6,104.81,115.25
42612,0,0,0,0,0,0,0,0
42613,0,0,0,0,0,0,0,0
42614,0,0,0,0,0,0,0,0
42615,0,2.06,4.19,1.65,2.69,0,1.52,2.18
42616,0,0,0.22,1.99,0.23,0,0,1.74
42617,0,0,0,0,0,0,0,0
42618,46.62,27.92,18.81,16.7,9.67,18.67,11.37,30.91
42619,9.86,14.29,14.47,83.55,118.06,26.51,9.64,31.05
42620,0,0,0,0,0,0,0,0
42621,0,0,0,0,0,0,0,0
42622,0,0,0,0,0,0,0,0
42623,0,0,0,0,0,0,0,0
42624,4.23,0,1.85,2.34,0.14,0.86,2.02,3.97
42625,0,0,0,0,0,0,0,0
42626,0,0,0,0,0,0,0,0
42627,0,0,0.77,0,0,0,1.09,0
42628,9.48,10.27,7.78,8.43,2.47,4.75,5.63,44.06
42629,0,0,0,0,0,0,0,0
42630,0,0,0,0,0,0,0,0
42631,0,0,0,0,0,0,0,0
42632,0,0,0,0,0,0,0,0
42633,0,0.5,0,1.92,0,0,0,0.51
42634,0,0,0,0,0,0,0,0
42635,0,0,0,0,0,0,0,0
42636,13.59,1.37,0.53,0,0,3.35,3.04,2.17
42637,0,0,0,0,0,0,0,0
42638,0,0,0,0,0,0,0,0
42639,0,0,0,0,0,0,0,0
42640,0,0,0,0,0,0,0,0
42641,0,0,0,0,0,0,0,0
42642,0,0,0,0,0,0,0,0
42643,0,0,0,0,0,0,0,0
42644,0,0,0,0,0,0,0,0
42645,0,0,0,3.51,0.59,0,2.91,1.74
42646,0,0,0,0,0,0,0,0
42647,0,0,0,0,0,0,0,0
42648,0,0,0,0,0,0,0,0
42649,0,0,0,0,2.8,0,0,0
42650,0,0,0,0,6.18,12.62,0,0
42651,0,0,0,0,0,0,0,0
42652,14.48,5.68,5.86,27.47,23.16,14.42,6.14,24.92
42653,0,0,0,0,0,0,0,0
42654,0,1.85,4.63,4.93,1.52,0.81,1.82,4.17
42655,24.01,0.47,4.7,9.66,5.21,16.85,13.1,9.67
42656,0,0,0,0,0,0,0,0
42657,0,0,0,0,0,0,0,0
42658,0,0,0,0,0,0,0,0
42659,0.83,0,0.41,0,0.6,0,1.16,0
42660,0,0,0,0,0,0,0,0
42661,0,0,0,0,0,0,0,0
42662,0,15.7,0,0,0,0,0,0
42663,0,0,0,0,0,0,0,0
42664,0,0,0,0,0,0,0,0
42665,3.61,3.69,0.78,3.88,4.86,4.74,5.18,3.73
42666,0,0,0,0,0,0,0,0
42667,0,0,0,0,0,0,0,0
42668,0,0,0,0,0,0,0,0
42669,0.72,1.78,1.83,5.34,1.4,4.35,2.01,5.23
42670,0,0,0,0,0,0,0,0
42671,0,0,0,0,0,0,0,0
42672,0,0,0,0,0,0,0,0
42673,0,0,0,0,0,0,0,0
42674,0,0,0,0,0,0,0,0
42675,0,0,0,0,0,0,0,0
42676,0,0,0,0,0,0,0,0
42677,0,0,0,0,0,0,0,0
42678,0,0,0,0,0,0,0,0
42679,0,0,0,0,0,0,0,0
42680,0,0,0,0,0,0,0,0
42681,0,0,0,0,0,0,0,0
42682,0,0,0,0,0,0,0,0
42683,0,0,0,0,0,0,0,0
42684,0,0,0,0,0,0,0,0
42685,0,0,0,0,0,0,0,0
42686,0,0,0,0,0,0,0,0
42687,0,0,0,0,0,0,0,0
42688,0,0,0,0,273.52,0,0,0
42689,0,0,0,0,0,0,0,0
42690,0,0,0,0,0,0,0,0
42691,0,0,0,0.3,0.82,0,0,0
42692,0,0,0,0,0,0,0,0
42693,0,0,0,0,0,0,0,0
42694,1.89,0.26,0.12,4.1,3.07,1.76,0,0.93
42695,56.95,21.53,4.37,45.26,12.25,33.56,1.69,28.43
42696,1.4,1.91,8.36,7.61,5.82,2.89,2.35,6.47
42697,0.31,1.53,0,0.15,0.8,0,0.87,0.52
42698,0,0,0,0,0,0,0,0
42699,0,0,0,0,0,0,0,0
42700,0.18,0,0,0,0.52,1.47,0,0
42701,0,0,0,0,0,0,0,0
42702,0,0,0,0,0,0,0,0
42703,0,0,0,0,0,0,0,0
42704,0,0,0,0.16,0,0,0,0
42705,0,0,0,0,0,0,0,0
42706,0,0,0,0,0,0,0,0
42707,0,0,0,0,0,0,0,0
42708,15.79,38.75,3.55,22.4,56.47,145.3,23.89,61.52
42709,0,0,0,0,0,0,0,0
42710,3.49,7.22,7.58,18.04,2.1,0,40.32,11.75
42711,0,0,0,0,0,0,0,0
42712,0,0,0.21,0.66,0,0.68,0,0
42713,0,0,0,0,0,0,0,0
42714,0,0,0,0,0,0,0,0
42715,0,0,0,0,0,0,0,0
42716,0,0,0,0,0,0,0,0
42717,1.36,0,0.05,0,0.11,0,1.79,0.09
42718,0,0,0,0,0,0,0,0
42719,0,0,0,0,0,0,0,0
42720,0,0,0,1,0,0,0,3.47
42721,14.03,1.56,1.52,15.97,7.1,29.57,1,29.78
42722,0,0,0,0,0,0,0,0
42723,0,0,0,0,0,0,0,0
42724,27.91,19.54,11.04,22.43,23.25,5.78,2.17,14.07
42725,0,0,0,0,0,0,0,0
42726,0,0,0,0,0,0,0,0
42727,0,0,0,0,0,0,0,0
42728,58.89,12.9,15,33.92,6.66,1.89,2.23,18.47
42729,1.41,0.97,0.72,2.61,1.86,4.31,0.25,1.46
42730,0,0,0.63,0.81,2.24,0,0,0
42731,0,0,0,0,0,0,0,0
42732,0,0,0,0,0,0,0,0
42733,0,0,0,0,0,0,0,0
42734,0,0,0,0,0,0,0,0
42735,0,0,0,0,0,0,0,0
42736,0,0,0,0,0,0,0,0
42737,2.48,2.61,0.39,29.44,1.38,15.94,0,26.47
42738,0,0,0,0,0,0,0,0
42739,0,0,0,0,0,0,0,0
42740,0,0,0,0,0,0,0,0
42741,23.96,13.38,8.91,21.34,14.23,46.46,2.45,28.05
42742,0,0,0,0,0,0,0,0
42743,0,0,0,0,0,0,0,0
42744,0,0,2.26,10.54,0,0,0,2.7
42745,0,0,0,0,0,0,0,0
42746,0,0,0,0,0,0,0,0
42747,6.62,11.6,1.81,9.26,3.08,4.31,11.13,7.49
42748,0,1.08,1.07,0,1.32,3.09,9.74,0
42749,0,0,0,0,0,0,0,0
42750,13.65,3.05,1.35,0.82,0.5,0.91,0,2.73
42751,0,0,0,0,0,0,0,0
42752,0,0,0,0,0,0,0,0
42753,0,0,0,1.94,0,0,0,0.81
42754,0,0,0,0,0,0,0,0
42755,0,0,0,0,0,0,0,0
42756,0,1.18,0,1.75,0.55,0,3.9,0
42757,1.7,2.86,0.6,4.6,1.51,0.76,1.19,0.42
42758,11.77,0,0,1.1,1.21,0,0,1.78
42759,5.98,6.6,0,2.26,8.3,49.9,3.99,33.82
42760,0.62,0,0.26,0.54,0.31,0.7,0.33,0
42761,9.76,7.5,4.26,41.64,3.06,5.87,3.4,31.33
42762,5.52,24.31,1.85,6.8,160.56,4.71,3.44,4.26
42763,0,0,0,1.23,0,0,3.61,2.53
42764,23.78,33.53,5.22,25.97,3.23,10.44,19.83,24.67
42765,0,4.81,20.42,22.22,2.32,4.1,5.37,6.46
42766,0,1.38,4.84,0,0.56,0,0,0
42767,0.32,6.15,2.16,0.15,1.72,2.51,0.92,0.96
42768,0,0,0,0,0,0,0,0
42769,0,0,0,0,0,0,0,0
42770,0,0,0,0,0,0,0,0
42771,3.08,5.33,17.59,2.49,4.79,17.5,13.41,3.99
42772,0,1.76,7.68,6.15,0.04,0,0.91,0
42773,2.39,3.47,6.55,5.14,7.05,4.54,9.98,2.12
42774,0,0,0,0,0,0,0,0
42775,0,0,0,8.56,0,0,0,0
42776,0,1.91,1.49,1.42,0,2.28,0,0
42777,0.36,2.08,0.5,5.24,0,0.81,0.38,1.33
42778,0,0,0,0,0,0,0,0
42779,0,0,0,0,0,0,0,0
42780,0,2.15,0,15.16,19.17,12.71,6.53,17.79
42781,12.29,13.95,3.98,11.17,11.3,30.2,6.69,13.8
42782,4.5,31.38,4.67,32.78,8.81,2.23,3.95,23.47
42783,1.93,0,1.92,6.28,0.76,0,0,17.7
42784,0,0,0,0,1.16,0,0,0
42785,0,1.44,0,1.53,2.76,2.98,0.3,5.84
42786,16.79,29.75,10.07,75.32,37.33,323.02,8.6,55.98
42787,0.64,30.08,11.54,22.59,2633.04,12.64,17.06,5.89
42788,0.45,0.58,0.48,2.92,3.9,3.83,0,5.34
42789,0,0,0,0,6.2,0,2.23,0
42790,0,0,0,0,0,0,0,0
42791,0,0,0,0,0.02,0.51,0,0
42792,132.4,159.74,20.13,0,47.56,63.15,163.49,3.07
42793,0,7.33,0.21,0,1.33,3.33,0,0.44
42794,0,0,0,0,0,0,0,0
42795,0,0,0,0,0,0,0,0
42796,0,0,0,0,0,0,0,0
42797,0,0,0,0,0,0,0,0
42798,0,0,0.12,0,0,0,0,0
42799,0,0,0,0,0,0,0,0
42800,0,0,0,0,0,0,0,0
42801,0,0,0,0,0,0,0,0
42802,7.58,7.65,0.64,4.98,3.26,16.06,1.07,4.39
42803,0,0,0,0,0,0,0,0
42804,0,0,0,0,0,0,0,0
42805,0,0,0,0,0,0,0,0
42806,0,0,0,0,0,0,0,0
42807,0,0,0,0,0,0,0,0
42808,1.35,0,3.19,0,1.41,2.55,3.25,0.91
42809,5.54,1.44,0.2,0.76,2.1,6.8,0,11.7
42810,0,0,0,0,0,0,0,0
42811,0.58,0,0,0,0,1.89,0,0
42812,0,0,0,0,0,0,0,0
42813,0,0,0,0,0,0,0,0
42814,3.24,0.41,0.75,3.41,3.33,0.45,2.98,0.53
42815,15.6,14.21,7.28,23.96,10.96,1.33,7.47,37.08
42816,1.9,5.91,1.77,5.5,1.52,1.59,1.38,1.04
42817,2.01,8.31,0,3.02,16.47,9.67,1.05,6.13
42818,2.64,13.16,1.03,5.31,3.97,7.73,0.67,1.37
42819,0,0,0,0,0,0,0,0
42820,0,0,0,0,0,0,0,0
42821,0,0,0,0,0,0,0,0
42822,0,0,0,0,0,0,0,0
42823,0,0,0,0,1.59,0.66,0,0.44
42824,3.15,0.5,0.88,14.65,3.87,8.6,2.16,15.22
42825,60.85,138.19,10.29,61.61,32.24,110.68,79.23,42.71
42826,0,0,0,0,0,0,0,0
42827,0,0,0,0,0,0,0,0
42828,2.62,0,0,10.6,0.45,6.42,0.69,13.95
42829,0,0,0,0,0,0,0,0.32
42830,0.13,0,0.09,0.16,0.57,0,0.59,3.37
42831,0,0,0,0,0,0,0,0
42832,0,0,0,0,0,0,0,0
42833,0,0,0,0,0,0,0,0
42834,6.75,21.87,5.96,8.49,35.02,5.74,28.47,13.61
42835,0,0,0,0,0.57,0,0,2.62
42836,0,0,0,0,0,0,0,0
42837,0,0,0,0,0,0,0,0
42838,0,0,0,0,0,0,0,0
42839,2.88,3.15,1.77,10.73,13.69,5.45,7.04,7
42840,12.92,17.25,8.75,3.83,10.12,9.44,4.11,13.36
42841,0,0,0,0,0,0,0,0
42842,7.6,27.71,2.53,0,5.72,119.1,3.41,2.21
42843,4.33,3.64,3.9,3.58,18.11,11.91,5.13,7.6
42844,0,0,0,0,0,0,0,0
42845,2.47,0.65,0.68,2.42,18.13,2.98,1.89,2.48
42846,0,0,0,0,0,0,0,0
42847,0,0,0,0,0,0,0,0
42848,0,0,0,0,0,0,0,0
42849,1.22,2.14,0.38,1.78,21.1,1.26,0.39,1.28
42850,0,4.55,0.15,5.15,0,0,9.88,0.37
42851,29.92,2.83,8.41,27.25,2.98,1.82,15.81,11
42852,0,0,0,0,0,0,0,0
42853,128.25,20.18,36.36,129.3,17.31,69.86,86.25,79.01
42854,0,0,0,0,0,0,0,0
42855,4.7,4.96,5.66,4.69,16.27,7.5,0.7,5.91
42856,6.14,13.99,0,2.54,1.56,0,0,0
42857,5.99,22.8,4.28,7.7,29.16,5.34,6.92,14.48
42858,0,0,0,0,0,0,0,0
42859,0,0,0,0,0,0,0,0
42860,7.02,1.28,1.89,12.74,0.4,5.87,2.94,9.48
42861,0,0,0,0,0,0,0,0
42862,0,0,0,0,0,0,0,0
42863,0,0,4.61,0.27,0,0,0,0
42864,0,0,0,1.28,0,0.51,0,0
42865,0,0,0,0,0,0,0,0
42866,0,0,0,0,0,0,0,0
42867,101.61,50.85,15.95,104.79,31.51,91.63,62.29,151.46
42868,1.92,3.08,12.56,155.53,6.04,3.9,0,119.4
42869,0,0,0.3,0.39,0,0,0,7.29
42870,88.34,7.53,6.67,37.74,4.79,0,14.91,37.53
42871,0,0,0,0,0,0,0,0
42872,0,0,0,0,0,0,0,0
42873,0,0,0,0,0,0,0,0
42874,0,0,0,0,0,0,0,0
42875,0,0,0,0,0,0,0,0
42876,0.41,0,0.42,0,0,0,0.44,0
42877,0,2.23,3.31,4.22,1.77,0,0,1.33
42878,0,0,0,0,0,0,0,15.05
42879,11.19,0.93,5.42,3.73,5.45,5.22,4.4,2.67
42880,0,0,0,8.72,0,7.8,0,50.02
42881,4.78,1.12,0,0.32,7.81,3.82,0,33.58
42882,0,0,0,0,0,0,0,0
42883,0,0,0,0,0,0,0,0
42884,0,0,0,0,0,0,0,0
42885,0,0,0,0,0,0,0,0
42886,0,0,0,0,0,0,0,0
42887,0.43,0.29,1.77,2.31,40.48,1.21,1.37,6.07
42888,0,0,0,0,0,0,0,0
42889,0,0,0,0,0,0,0,0
42890,0,0,0,0,0,0,0,0
42891,0,0,0,0,0,0,0,0
42892,0,0,0,0,0,0,0,0
42893,0,0,0,0,0,0,0,0
42894,0,0,0,0,0,0,0,0
42895,0,0,0,0,0,0,0,0
42896,0,0,0,0,0,0,0,0
42897,0,0,0,0,0,0,0,0
42898,0,0,0,0,0,0,0,0
42899,0,0,0,0,0,0,0,0
42900,0,0,0,17.66,0,0,0,0
42901,0,0,0,0,0,0,0,0
42902,0,0,0,0,0,0,0,0
42903,0,0,0,0,0,0,0,0
42904,0,0,0,0,0,0,0,0
42905,0,0,0,0,0,0,0,0
42906,5.91,1.89,0,11.34,0,10.48,3.52,0.87
42907,1.07,1.4,2.42,4.39,2.78,7.18,0,7.1
42908,16.64,1.26,6.22,45.8,14.98,10.87,8.59,56.95
42909,0,0,0,0,0,0,0,0
42910,2.15,0,0.53,0.67,0.8,0,5.3,2.13
42911,0,0,0,0,2.93,0,0,0
42912,0,0,0,0,0,0,0,0
42913,0,0,0,0,0,0,0,0
42914,0,0,0,0,0,0,0,0
42915,0,0,0,0,0,0,0,0
42916,0,0,0,0,0,0,0,0
42917,0,0,0,0,12.47,0,0,0
42918,0,0,0,0,0,0,0,0
42919,0,0,0,0,0,0,0,0
42920,0,0,0,0,0,0,0,0
42921,0,0,0,0,0,0,0,0
42922,0,0,0,0,0,0,0,0
42923,0,0,0,0,0,0,0,0
42924,0,0,0,0,0,0,0,0
42925,0,0,0,0,0,0,0,0
42926,0,0,0,0,0,0,0,0
42927,0,0,0,0.23,0,0,0,0
42928,0,0,0,0,0,0,0,0
42929,0,5.12,0.46,0,12.38,0,3.38,8.46
42930,0,0,0,0,0,0,0,0
42931,0,0,0,0,0,0,0,0
42932,0,0,0,0,0,0,0,0
42933,0,0,0,0,0,0,0,0
42934,0,0,0,0,0,0,0,0
42935,0,0,0,0,0,0,0,0
42936,0,0,0,0,0,0,0,0
42937,0,0,0,0,0,0,0,0
42938,0,0,0,0,0,0,0,0
42939,0,0,0.22,0,0.93,0,2.56,1.35
42940,0,0,0,0,0,0,0,0
42941,4.9,0.54,0.03,1.41,3.75,0.74,1.1,1.68
42942,0,1.07,0.79,2.06,1.36,17.77,4.77,0.77
42943,0,0,0,0.44,1.47,0,0,0
42944,23.93,4.91,4.69,37.47,8.44,2.28,3.21,22.47
42945,0,0,0,0,0,0,0,0
42946,0,0,1.23,3.44,1.28,0,0,0
42947,11.26,42.82,5.93,27.72,199.73,23.85,10.4,22.61
42948,0,0,0,0,0,0,0,0
42949,0,0,0,0,0,0,0,0
42950,0,0,0,0,0,0,0,0
42951,0,0,0,0,0,0,0,0
42952,0,0,0,0,0,0,0,0
42953,0,0,0,0,0,0,0,0
42954,0,0,0,0,0,0,0,0
42955,7.47,0,0.67,9.38,0,14.44,11.45,0
42956,16.01,12.31,1.56,3.9,4.73,19.07,8.37,13.85
42957,0,0,0,0,0,0,0,0
42958,15.74,3.96,1.02,1.47,1.33,4.27,1.35,7.07
42959,0,2.36,0.52,10.63,0.59,2,0,25.6
42960,6.76,6.04,0.63,9.18,105.56,0.61,2.44,7.52
42961,1.25,3.81,0.48,7.64,3.81,2.44,0.33,8.9
42962,150.78,5.75,1.86,13.13,14.56,2.24,3.8,30.82
42963,14.58,13.3,1.67,40.11,28.61,13.73,16.88,25.59
42964,0,4.46,2.55,4.62,5.38,0,1.34,1.17
42965,0,0.59,0,2.44,0.54,0.2,0.48,0.49
42966,1.17,6.68,3.99,11.18,2.26,3.63,4.16,4.69
